MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 82.761505 0.160751 0.194234 0.035058 1166450.584653 1262824.328220 96373.743567 120.140924 219.754621 1.950054 221.704675 41236.943379 34128.314796 0.519632 0.686490 1469.979827 4.428261 998.429702 18.499896 3.910553 0.795462 0.276516 3.672649 20.195002 0.233916 0.009511 
MP02 83.116599 0.159639 0.192067 0.035061 1166445.951707 1262817.365782 96371.414075 120.140628 224.649357 2.201908 226.851265 41239.766519 34277.091356 0.510057 0.686540 1442.893041 4.428577 998.429415 18.499896 4.409715 0.898197 0.281727 3.811820 20.196362 0.229606 0.009512 
MP03 83.256104 0.162685 0.195404 0.035076 1166306.278311 1262674.486942 96368.208631 120.127133 229.707788 2.223812 231.931599 41253.298406 34345.889155 0.499914 0.686880 1414.119865 4.430523 998.430319 19.500058 3.925409 0.907132 0.287586 3.968038 20.191882 0.225040 0.009516 
MP04 83.583935 0.164098 0.196327 0.035079 1166282.428562 1262651.044548 96368.615985 120.124947 235.399676 2.232471 237.632147 41255.683745 34483.124082 0.489876 0.686939 1385.711419 4.430864 998.429513 19.500058 4.505865 0.910664 0.293504 4.132321 20.195711 0.220521 0.009517 
MP05 83.693637 0.161297 0.192724 0.035074 1166303.326968 1262671.073618 96367.746650 120.126768 240.603557 2.221444 242.825002 41250.791962 34524.287914 0.479968 0.686842 1357.696541 4.430270 998.429892 20.499929 4.036682 0.906166 0.299521 4.304690 20.193921 0.216062 0.009516 
MP06 83.719657 0.157025 0.187560 0.035081 1166213.896814 1262583.441536 96369.544722 120.118122 245.906193 2.216989 248.123182 41255.869593 34539.272400 0.469940 0.687001 1329.282307 4.431137 998.429083 21.500091 3.577280 0.904349 0.305983 4.490347 20.197692 0.211547 0.009518 
MP07 83.715446 0.160509 0.191731 0.035076 1167006.215240 1263373.439314 96367.224074 120.198714 251.362967 2.201777 253.564743 41278.058562 34556.110788 0.459925 0.686679 1301.389721 4.430546 998.429653 21.500091 4.133759 0.898144 0.312499 4.688072 20.195826 0.207039 0.009514 
MP08 83.544345 0.157706 0.188769 0.035080 1166923.274842 1263292.381222 96369.106381 120.190499 256.573285 2.193620 258.766905 41279.209183 34486.444801 0.449786 0.686769 1272.656137 4.430974 998.429127 22.499962 3.665233 0.894816 0.319586 4.901808 20.198256 0.202475 0.009515 
MP09 83.347932 0.158119 0.189710 0.035083 1166924.760116 1263293.229610 96368.469494 120.190788 261.821226 2.185043 264.006269 41282.625246 34408.214407 0.439859 0.686823 1244.569856 4.431329 998.429322 22.499962 4.200415 0.891318 0.326824 5.125548 20.197322 0.198006 0.009516 
MP10 83.073336 0.155172 0.186789 0.035074 1166853.573943 1263223.372300 96369.798358 120.183136 267.021629 2.179202 269.200832 41269.361380 34283.835137 0.429826 0.686669 1216.142268 4.430193 998.428211 23.500123 3.730588 0.888935 0.334378 5.367649 20.202557 0.193489 0.009513 
MP11 82.682858 0.153038 0.185091 0.035087 1166877.367700 1263246.706794 96369.339094 120.186062 272.345827 2.170111 274.515938 41286.022780 34136.463565 0.419686 0.686920 1187.469178 4.431864 998.430379 23.500123 4.273547 0.885227 0.342581 5.630100 20.192220 0.188925 0.009517 
MP12 83.430149 0.157283 0.188521 0.032046 1168725.592952 1265094.666439 96369.073487 120.209124 250.744057 2.128812 252.872869 37715.372721 31465.991608 0.419925 0.627332 1188.257512 4.047806 998.427517 21.500091 4.070643 0.868380 0.312686 5.631554 20.207909 0.189033 0.008691 
MP13 83.694158 0.159382 0.190434 0.032081 1168858.293156 1265227.172747 96368.879591 120.224298 246.008942 2.132371 248.141312 37761.015548 31603.763880 0.429778 0.627971 1216.217129 4.052186 998.429108 21.500091 3.587758 0.869832 0.305828 5.376204 20.200455 0.193468 0.008700 
MP14 84.055079 0.160263 0.190664 0.032045 1168563.770639 1264929.882493 96366.111854 120.192966 241.148069 2.112181 243.260250 37709.171394 31696.473624 0.439745 0.627358 1244.260117 4.047698 998.424053 20.499929 4.092211 0.861596 0.298604 5.135330 20.224270 0.197955 0.008692 
MP15 84.247038 0.161241 0.191390 0.032042 1168749.765703 1265113.371438 96363.605735 120.211650 236.305819 2.100349 238.406168 37710.940930 31770.350864 0.449710 0.627240 1272.553080 4.047255 998.425144 20.499929 3.598401 0.856770 0.291933 4.910295 20.219256 0.202440 0.008690 
MP16 84.439865 0.161999 0.191851 0.032054 1168659.503282 1265022.417059 96362.913777 120.202950 231.587901 2.088350 233.676251 37721.935308 31852.351345 0.460013 0.627491 1301.662233 4.048725 998.425875 19.500058 4.117142 0.851875 0.285509 4.692766 20.215669 0.207079 0.008694 
MP17 84.488327 0.159852 0.189200 0.032023 1168631.391906 1264994.747713 96363.355807 120.198844 226.690040 2.055511 228.745551 37684.935100 31839.371046 0.469746 0.626909 1329.178188 4.044903 998.423006 19.500058 3.617661 0.838479 0.279334 4.500388 20.229331 0.211460 0.008685 
MP18 84.490834 0.169925 0.201116 0.032037 1168590.755998 1264954.526267 96363.770269 120.195380 221.929444 2.040124 223.969569 37699.807203 31852.881425 0.479973 0.627183 1358.097950 4.046615 998.423176 18.499896 4.132340 0.832203 0.273502 4.310612 20.228476 0.216064 0.008689 
MP19 84.271206 0.167680 0.198977 0.032038 1168582.337310 1264944.975162 96362.637853 120.194661 216.957993 2.021293 218.979286 37701.407299 31771.430720 0.489657 0.627216 1385.495496 4.046813 998.422684 18.499896 3.625354 0.824521 0.268106 4.141789 20.230812 0.220423 0.008690 
