MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.871763 0.174988 0.203778 0.035038 1166444.708529 1264005.694548 97560.986019 120.146735 227.905135 1.910679 229.815814 41211.988186 35389.460741 0.519803 0.686069 1470.501312 4.425649 998.366098 18.999977 4.241657 0.779400 0.276255 3.670260 20.499309 0.233994 0.009505 
MP02 86.454257 0.178583 0.206563 0.035064 1166273.495693 1263829.675187 97556.179494 120.132581 234.096416 1.916596 236.013012 41237.498921 35651.573411 0.509933 0.686625 1442.494402 4.428979 998.350750 18.999977 4.873040 0.781813 0.281831 3.813663 20.571260 0.229551 0.009513 
MP03 86.980418 0.178824 0.205591 0.035048 1166338.247807 1263889.555024 97551.307217 120.137606 240.126177 1.913048 242.039225 41220.405466 35853.680841 0.500045 0.686294 1414.553498 4.426933 998.356325 20.000139 4.487789 0.780366 0.287265 3.966008 20.545143 0.225100 0.009508 
MP04 87.306611 0.175738 0.201288 0.035040 1166209.997284 1263758.712311 97548.715027 120.124442 246.064648 1.907173 247.971821 41206.648958 35976.128527 0.489776 0.686180 1385.426457 4.425955 998.353154 20.000139 5.093391 0.777970 0.293240 4.134081 20.559890 0.220477 0.009507 
MP05 87.533520 0.172720 0.197319 0.035035 1166150.998935 1263702.656512 97551.657577 120.118343 251.836970 1.896580 253.733551 41198.147813 36062.188765 0.479811 0.686092 1357.205364 4.425275 998.351195 21.999881 3.682307 0.773649 0.299291 4.307583 20.569030 0.215991 0.009505 
MP06 87.713133 0.175454 0.200031 0.035045 1166180.370426 1263732.528703 97552.158277 120.122130 257.749445 1.880174 259.629620 41211.273830 36147.699426 0.470020 0.686279 1329.528978 4.426553 998.349434 21.999881 4.285258 0.766956 0.305610 4.488910 20.577323 0.211583 0.009508 
MP07 87.657503 0.174951 0.199585 0.035043 1166165.829132 1263712.272111 97546.442978 120.120557 263.212594 1.836637 265.049231 41208.589010 36122.419954 0.460090 0.686248 1301.432571 4.426323 998.349297 21.999881 4.842387 0.749197 0.312191 4.684765 20.577939 0.207113 0.009508 
MP08 87.344317 0.171656 0.196528 0.035051 1166180.099273 1263727.623324 97547.524050 120.122220 268.435836 1.815495 270.251331 41218.268594 36001.815183 0.449724 0.686393 1272.119585 4.427293 998.351245 23.000042 4.374889 0.740572 0.319455 4.903202 20.568819 0.202447 0.009510 
MP09 87.111360 0.168889 0.193877 0.035025 1166159.927785 1263703.915713 97543.987928 120.118918 273.581403 1.796816 275.378219 41186.503583 35878.123344 0.439841 0.685894 1244.146476 4.424012 998.349241 23.000042 4.899631 0.732953 0.326395 5.126087 20.578190 0.197998 0.009503 
MP10 86.514921 0.168206 0.194425 0.035050 1166126.147296 1263667.775077 97541.627781 120.116720 278.174160 1.787718 279.961878 41215.952201 35657.948608 0.429988 0.686402 1216.266761 4.427248 998.350988 23.999914 4.368126 0.729242 0.334121 5.363620 20.569954 0.193563 0.009510 
MP11 86.077430 0.171926 0.199734 0.035012 1166068.950541 1263607.782276 97538.831735 120.109316 283.329494 1.759955 285.089449 41168.276169 35436.594261 0.419646 0.685675 1186.976752 4.422422 998.345826 23.999914 4.893864 0.717917 0.341993 5.631345 20.594097 0.188907 0.009500 
MP12 86.480178 0.170273 0.196893 0.032105 1167993.158013 1265531.582696 97538.424683 120.146646 261.055863 1.673323 262.729186 37761.555000 32656.259836 0.419569 0.628639 1186.942018 4.055185 998.349831 21.999881 4.622445 0.682578 0.313603 5.640946 20.577369 0.188872 0.008709 
MP13 87.193819 0.174698 0.200356 0.032056 1168001.002506 1265537.341130 97536.338625 120.144964 256.391192 1.671874 258.063066 37703.217261 32874.874841 0.430018 0.627682 1216.493067 4.048980 998.349148 21.999881 4.146744 0.681987 0.305517 5.370254 20.580577 0.193576 0.008696 
MP14 87.524632 0.176925 0.202143 0.032112 1167766.015009 1265302.363747 97536.348739 120.123950 252.013740 1.648724 253.662464 37763.362485 33052.244212 0.439877 0.628848 1244.274292 4.056149 998.348925 21.000010 4.700205 0.672544 0.299224 5.132094 20.581371 0.198014 0.008712 
MP15 87.914837 0.181489 0.206437 0.032093 1167937.645310 1265471.465102 97533.819792 120.140747 247.396238 1.639149 249.035387 37745.992689 33184.327944 0.449809 0.628428 1272.457675 4.053726 998.346688 21.000010 4.229315 0.668638 0.292422 4.908004 20.592037 0.202485 0.008706 
MP16 88.215452 0.177951 0.201723 0.032064 1167794.445327 1265326.786357 97532.341031 120.124584 242.417826 1.641898 244.059724 37706.507272 33262.965736 0.460097 0.627898 1301.476210 4.050030 998.346756 20.000139 4.721490 0.669759 0.285641 4.691005 20.591565 0.207117 0.008699 
MP17 88.154151 0.181537 0.205931 0.032105 1167836.433117 1265369.438568 97533.005451 120.130990 237.498513 1.632572 239.131085 37756.460721 33283.887250 0.469863 0.628679 1329.135905 4.055179 998.346849 20.000139 4.219822 0.665955 0.280053 4.497955 20.591175 0.211513 0.008710 
MP18 88.114232 0.180413 0.204749 0.032084 1167816.952119 1265350.165361 97533.213242 120.128078 232.281688 1.626520 233.908208 37730.841473 33246.241267 0.479817 0.628276 1357.276944 4.052531 998.345410 18.999977 4.687975 0.663486 0.274067 4.313307 20.597900 0.215994 0.008704 
MP19 87.929785 0.180002 0.204711 0.032084 1167841.049950 1265374.422528 97533.372578 120.130479 227.078794 1.616868 228.695661 37732.155332 33177.803189 0.489738 0.628279 1385.355022 4.052588 998.346115 18.999977 4.157387 0.659549 0.268516 4.140319 20.594621 0.220460 0.008704 
MP20 87.585188 0.184952 0.211168 0.032075 1167814.297494 1265348.068782 97533.771288 120.127513 221.443772 1.605899 223.049671 37720.736492 33037.778142 0.500022 0.628113 1414.427291 4.051470 998.344197 18.000106 4.582602 0.655075 0.262925 3.971784 20.603583 0.225089 0.008702 
MP21 86.993441 0.179334 0.206147 0.032116 1167795.593566 1265327.071968 97531.478402 120.127432 215.897912 1.601424 217.499336 37768.839918 32856.413642 0.509967 0.628913 1442.559067 4.056629 998.346736 18.000106 4.017038 0.653249 0.258125 3.818314 20.591659 0.229566 0.008713 
MP22 86.448941 0.179957 0.208166 0.032107 1167911.923881 1265441.273973 97529.350092 120.139233 210.430936 1.603344 212.034280 37762.090915 32644.927788 0.519718 0.628710 1470.215557 4.055518 998.343577 16.999945 4.459680 0.654032 0.253200 3.676389 20.606580 0.233956 0.008710 
MP23 87.224734 0.185713 0.212914 0.029046 1169244.802272 1266769.819598 97525.017326 120.123071 191.958897 1.548795 193.507692 34156.901513 29793.266632 0.519766 0.568801 1470.250288 3.668827 998.343663 14.999912 4.575945 0.631781 0.229053 3.680410 20.607589 0.233977 0.007880 
MP24 87.742540 0.185416 0.211319 0.029083 1169185.979169 1266711.594074 97525.614905 120.119015 197.120301 1.547124 198.667425 34199.664723 30007.654616 0.509918 0.569543 1442.370301 3.673550 998.342118 16.000073 4.102141 0.631099 0.233781 3.823878 20.614763 0.229544 0.007891 
MP25 88.318860 0.192752 0.218246 0.029031 1169187.088485 1266710.369984 97523.281499 120.116477 202.027893 1.557671 203.585564 34137.166349 30149.556169 0.499958 0.568519 1414.182065 3.666909 998.343505 16.000073 4.602614 0.635402 0.238009 3.977835 20.608262 0.225060 0.007876 
MP26 88.552671 0.191370 0.216108 0.029065 1169114.039297 1266634.329714 97520.290417 120.110638 207.040690 1.550359 208.591049 34176.029049 30263.786675 0.489821 0.569208 1385.475916 3.671262 998.343558 16.000073 5.113817 0.632419 0.243229 4.144119 20.607930 0.220497 0.007886 
MP27 88.710296 0.184321 0.207778 0.029026 1169080.342515 1266599.847847 97519.505332 120.105487 211.460305 1.549635 213.009940 34128.453954 30275.452625 0.479855 0.568453 1357.257207 3.666313 998.342360 16.999945 4.564654 0.632123 0.247951 4.318112 20.613505 0.216011 0.007876 
MP28 88.740953 0.185330 0.208844 0.029053 1169150.231516 1266668.497166 97518.265650 120.114094 216.270876 1.549600 217.820475 34162.859010 30316.446784 0.469876 0.568966 1329.079561 3.669751 998.340842 18.000106 4.055073 0.632109 0.253446 4.503424 20.620682 0.211519 0.007883 
MP29 88.799679 0.188132 0.211861 0.029042 1169112.959339 1266632.664952 97519.705613 120.109840 220.963831 1.564894 222.528725 34147.986272 30323.302203 0.460047 0.568749 1301.253158 3.668287 998.339996 18.000106 4.533657 0.638348 0.258762 4.697943 20.624609 0.207094 0.007880 
MP30 88.444257 0.184451 0.208551 0.029061 1169148.021597 1266669.538539 97521.516942 120.114176 225.296659 1.564209 226.860868 34172.097329 30223.257452 0.449765 0.569119 1272.193181 3.670739 998.341367 18.000106 4.975517 0.638069 0.264850 4.915160 20.618231 0.202465 0.007885 
MP31 88.078958 0.183675 0.208534 0.029052 1169104.421923 1266625.092952 97520.671028 120.109569 229.343679 1.572567 230.916247 34160.279492 30088.018260 0.439897 0.568956 1244.258098 3.669619 998.339142 18.999977 4.388359 0.641478 0.270713 5.138160 20.628597 0.198023 0.007883 
MP32 87.659889 0.181734 0.207317 0.029054 1169012.792000 1266532.293100 97519.501099 120.099937 233.519375 1.581933 235.101308 34159.976249 29944.597312 0.430024 0.569018 1216.283496 3.669869 998.342195 18.999977 4.814194 0.645299 0.276959 5.376796 20.614205 0.193579 0.007883 
