MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.837132 0.160581 0.191539 0.035030 1167117.735620 1262908.181175 95790.445555 120.173381 222.612955 1.873932 224.486887 41226.695679 34563.279422 0.519662 0.685845 1470.264082 4.424700 998.715208 18.499896 4.202044 0.764410 0.276241 3.672279 18.779359 0.233930 0.009502 
MP02 84.245901 0.163142 0.193650 0.035026 1167013.998679 1262809.818776 95795.820097 120.162902 227.944666 1.945241 229.889907 41218.364260 34724.782191 0.509842 0.685798 1442.417584 4.424204 998.712379 18.499896 4.745769 0.793498 0.281542 3.815109 18.793809 0.229509 0.009501 
MP03 84.388906 0.165503 0.196119 0.035066 1167002.707607 1262803.274287 95800.566679 120.164187 233.164074 1.958886 235.122961 41265.940803 34823.875795 0.499914 0.686580 1414.338767 4.429269 998.711106 19.500058 4.277879 0.799064 0.287460 3.968062 18.800354 0.225040 0.009512 
MP04 84.547975 0.162180 0.191820 0.035056 1166855.910870 1262663.011943 95807.101073 120.148410 238.456764 1.966726 240.423490 41248.198785 34874.516660 0.489636 0.686419 1385.168741 4.427939 998.712670 19.500058 4.817625 0.802262 0.293426 4.136420 18.792153 0.220414 0.009510 
MP05 84.579634 0.158850 0.187812 0.035054 1166783.593379 1262592.304046 95808.710667 120.141144 243.541538 1.969965 245.511503 41243.396457 34883.513687 0.479627 0.686402 1356.812261 4.427700 998.710779 20.499929 4.336296 0.803584 0.299542 4.310865 18.801797 0.215908 0.009510 
MP06 84.735202 0.160139 0.188988 0.035037 1166826.822115 1262634.649144 95807.827029 120.144784 248.972262 1.965913 250.938175 41224.668060 34931.805558 0.469897 0.686061 1329.308194 4.425562 998.709176 21.500091 3.889956 0.801931 0.305592 4.491272 18.810085 0.211528 0.009505 
MP07 84.635960 0.158068 0.186762 0.035056 1166857.328754 1262667.064020 95809.735267 120.149101 254.237366 1.958829 256.196195 41248.746359 34911.272629 0.459974 0.686425 1301.260922 4.427992 998.708297 21.500091 4.426888 0.799041 0.312350 4.687094 18.814641 0.207061 0.009510 
MP08 84.532247 0.161104 0.190583 0.035043 1166875.544636 1262688.908423 95813.363787 120.150386 259.663019 1.966325 261.629344 41233.697679 34855.771122 0.449704 0.686165 1272.212403 4.426335 998.706845 22.499962 3.980322 0.802099 0.319362 4.903663 18.822134 0.202438 0.009506 
MP09 84.187648 0.156381 0.185753 0.035069 1166825.932533 1262642.705045 95816.772512 120.146783 264.648690 1.968214 266.616904 41262.941585 34738.299923 0.439811 0.686682 1244.205916 4.429607 998.706964 22.499962 4.488758 0.802869 0.326792 5.126687 18.821473 0.197984 0.009514 
MP10 84.021165 0.160395 0.190898 0.035040 1166730.588004 1262555.738865 95825.150861 120.135441 269.958808 1.973797 271.932605 41224.733723 34637.501361 0.429982 0.686144 1216.344665 4.425925 998.706498 23.500123 4.030120 0.805147 0.334000 5.363802 18.823772 0.193560 0.009506 
MP11 83.642930 0.153430 0.183435 0.035028 1166735.541109 1262565.524929 95829.983820 120.135118 275.431385 1.983354 277.414739 41211.019170 34470.103787 0.419449 0.685917 1186.545623 4.424458 998.707893 23.500123 4.588210 0.809045 0.342275 5.636616 18.816626 0.188818 0.009503 
MP12 84.395782 0.161982 0.191932 0.032027 1168502.435271 1264333.256116 95830.820845 120.152056 253.700147 1.946374 255.646521 37685.698970 31805.140223 0.419945 0.627110 1188.033838 4.045413 998.706064 21.500091 4.372103 0.793960 0.312560 5.631028 18.828099 0.189042 0.008688 
MP13 84.622358 0.165168 0.195183 0.032069 1168551.128587 1264380.110574 95828.981987 120.159204 248.809770 1.942339 250.752109 37736.827496 31933.793447 0.429861 0.627905 1216.122432 4.050661 998.705989 21.500091 3.873385 0.792314 0.305737 5.374138 18.828539 0.193506 0.008699 
MP14 85.105871 0.167698 0.197047 0.032021 1168520.594363 1264351.424445 95830.830083 120.153670 244.177669 1.930026 246.107695 37678.496892 32066.613043 0.439805 0.626978 1244.226020 4.044589 998.705229 20.499929 4.401168 0.787292 0.298383 5.133976 18.832407 0.197982 0.008686 
MP15 85.273964 0.165218 0.193750 0.032024 1168438.667496 1264269.717674 95831.050177 120.145637 239.261472 1.919696 241.181168 37680.122383 32131.333914 0.449710 0.627069 1272.203960 4.045039 998.704000 20.499929 3.899817 0.783078 0.291854 4.910311 18.838620 0.202441 0.008688 
MP16 85.455129 0.166688 0.195059 0.032048 1168299.138618 1264130.027189 95830.888571 120.132653 234.517086 1.910311 236.427397 37704.289152 32220.249094 0.460046 0.627573 1301.375044 4.048072 998.703899 19.500058 4.415859 0.779250 0.285525 4.692083 18.838971 0.207094 0.008695 
MP17 85.450193 0.163248 0.191045 0.032038 1168258.062453 1264091.170472 95833.108019 120.127769 229.463329 1.907443 231.370772 37690.351267 32206.478008 0.469909 0.627378 1329.248321 4.046735 998.705049 19.500058 3.900479 0.778080 0.279446 4.497205 18.833027 0.211533 0.008692 
MP18 85.417543 0.166972 0.195478 0.032029 1168336.883159 1264176.957939 95840.074780 120.135642 224.540611 1.902175 226.442785 37682.573357 32187.528142 0.479837 0.627189 1357.377107 4.045644 998.702756 18.499896 4.398625 0.775931 0.273581 4.313047 18.844903 0.216003 0.008689 
MP19 85.235792 0.168417 0.197590 0.032029 1168371.279097 1264212.488015 95841.208918 120.139237 219.499512 1.912933 221.412445 37683.934980 32120.200581 0.489705 0.627184 1385.312019 4.045672 998.702154 18.499896 3.884537 0.780319 0.268066 4.140979 18.848033 0.220445 0.008689 
MP20 85.086258 0.170853 0.200800 0.032052 1168157.265089 1264004.393654 95847.128565 120.118520 214.490177 2.092977 216.583154 37703.663746 32080.636742 0.500051 0.627674 1414.456797 4.048487 998.702368 17.500025 4.373559 0.853762 0.262725 3.971360 18.846698 0.225102 0.008696 
MP21 84.926742 0.168248 0.198109 0.032035 1168266.788864 1264120.703783 95853.914918 120.128874 209.779941 2.111156 211.891097 37687.133046 32006.454402 0.509920 0.627318 1442.434958 4.046365 998.701978 17.500025 3.893212 0.861178 0.257494 3.819153 18.848843 0.229545 0.008691 
