MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.384273 0.174752 0.204666 0.035062 1166012.040575 1263285.848759 97273.808184 120.084380 226.597815 2.042993 228.640808 41226.046381 35200.559832 0.519821 0.686725 1470.168818 4.428731 998.530009 18.999977 4.108337 0.833373 0.276510 3.669956 19.711182 0.234002 0.009514 
MP02 86.031367 0.173509 0.201681 0.035026 1165850.696826 1263127.780075 97277.083248 120.066012 232.569772 1.997780 234.567551 41176.782887 35424.949216 0.509955 0.686062 1442.157471 4.424122 998.528414 18.999977 4.717354 0.814930 0.281588 3.813384 19.718820 0.229561 0.009505 
MP03 86.499137 0.176861 0.204466 0.035024 1165807.531807 1263084.228636 97276.696829 120.061701 238.413690 1.992032 240.405721 41173.858639 35615.032355 0.500250 0.686052 1414.685578 4.423973 998.527030 20.000139 4.313151 0.812585 0.287046 3.962785 19.725545 0.225192 0.009505 
MP04 86.680460 0.173598 0.200274 0.035055 1166628.362175 1263905.370025 97277.007849 120.147989 244.401645 1.982306 246.383951 41239.682823 35746.746714 0.489741 0.686412 1385.464782 4.427889 998.521254 20.000139 4.923799 0.808618 0.293360 4.134639 19.754716 0.220461 0.009510 
MP05 86.909808 0.175690 0.202152 0.035067 1166582.366456 1263859.613898 97277.247442 120.143975 250.245279 1.983757 252.229036 41252.179326 35852.189771 0.479811 0.686655 1357.350441 4.429379 998.521162 21.000010 4.519859 0.809210 0.299537 4.307522 19.755112 0.215991 0.009513 
MP06 87.035099 0.171865 0.197466 0.035045 1166524.495395 1263803.908752 97279.413358 120.136844 255.776399 1.977987 257.754385 41223.575083 35878.979320 0.469891 0.686240 1329.246112 4.426572 998.520768 21.999881 4.084048 0.806856 0.305676 4.491375 19.756977 0.211525 0.009507 
MP07 87.014416 0.170796 0.196285 0.035019 1166436.140164 1263717.683081 97281.542917 120.126542 261.020357 1.971409 262.991766 41189.440219 35840.750701 0.460062 0.685761 1301.386593 4.423294 998.519084 21.999881 4.618824 0.804173 0.311988 4.685385 19.765114 0.207101 0.009501 
MP08 86.644139 0.169990 0.196193 0.035039 1166454.520203 1263735.358397 97280.838195 120.129470 266.074393 1.961897 268.036290 41213.627431 35709.192608 0.449741 0.686138 1272.207101 4.425781 998.519683 23.000042 4.134070 0.800292 0.319324 4.902853 19.762205 0.202455 0.009506 
MP09 86.261026 0.168133 0.194911 0.035052 1166397.897512 1263679.004262 97281.106750 120.124614 270.952585 1.964402 272.916988 41227.206980 35563.011562 0.439899 0.686407 1244.340808 4.427425 998.518135 23.000042 4.631546 0.801314 0.326596 5.124665 19.769706 0.198024 0.009510 
MP10 85.875899 0.168337 0.196023 0.035064 1166310.555299 1263592.231809 97281.676510 120.116367 276.116106 1.964328 278.080434 41238.723776 35414.124838 0.429938 0.686669 1216.122890 4.428965 998.518319 23.999914 4.158246 0.801284 0.334290 5.364838 19.768711 0.193540 0.009513 
MP11 85.556009 0.166654 0.194790 0.035041 1166306.802717 1263587.535404 97280.732687 120.114603 281.330199 1.957423 283.287623 41210.884519 35258.388272 0.420182 0.686221 1188.519300 4.426038 998.518812 23.999914 4.689977 0.798468 0.341828 5.616910 19.766297 0.189149 0.009507 
MP12 86.167921 0.174585 0.202610 0.032033 1168176.221293 1265454.046692 97277.825399 120.141733 259.074307 1.897563 260.971870 37681.542595 32469.401724 0.419986 0.627241 1188.097196 4.046085 998.515960 21.999881 4.420367 0.774050 0.312595 5.629927 19.782298 0.189060 0.008690 
MP13 86.463549 0.175957 0.203504 0.032061 1168203.431818 1265480.787617 97277.355799 120.146021 254.171864 1.901622 256.073486 37716.012999 32610.603342 0.429873 0.627782 1216.089679 4.049643 998.515622 21.999881 3.920418 0.775705 0.305668 5.373853 19.783977 0.193511 0.008698 
MP14 86.880391 0.178432 0.205377 0.032046 1168124.710226 1265400.801703 97276.091477 120.137018 249.448914 1.898085 251.346999 37696.325218 32750.714568 0.439855 0.627523 1244.280964 4.047825 998.517407 21.000010 4.438646 0.774262 0.298609 5.132749 19.775174 0.198004 0.008694 
MP15 87.230046 0.181320 0.207864 0.032038 1168096.046426 1265373.527850 97277.481424 120.134029 244.813614 1.892368 246.705982 37685.726330 32873.276420 0.449812 0.627372 1272.432325 4.046800 998.514377 21.000010 3.965941 0.771930 0.291928 4.908041 19.789932 0.202487 0.008692 
MP16 87.600696 0.175787 0.200668 0.032034 1167992.818137 1265270.138590 97277.320453 120.123287 240.297891 1.892531 242.190422 37677.210157 33005.498313 0.460062 0.627315 1301.369765 4.046248 998.514134 20.000139 4.505301 0.771997 0.285398 4.691783 19.791004 0.207101 0.008691 
MP17 87.624503 0.177775 0.202883 0.032046 1168017.285232 1265293.180912 97275.895681 120.126586 235.349539 1.885214 237.234753 37691.878059 33027.320869 0.469977 0.627534 1329.432888 4.047719 998.512524 20.000139 4.000671 0.769012 0.279475 4.495896 19.798878 0.211564 0.008694 
MP18 87.645904 0.180676 0.206143 0.032020 1167943.952802 1265218.008615 97274.055813 120.117651 230.336498 1.891395 232.227893 37658.964155 33006.539655 0.479825 0.627055 1357.241080 4.044482 998.513436 18.999977 4.489606 0.771534 0.273530 4.313278 19.794349 0.215997 0.008687 
MP19 87.481375 0.182180 0.208250 0.032022 1167943.664603 1265218.865649 97275.201047 120.117798 225.193981 1.898642 227.092622 37661.589186 32946.876138 0.489788 0.627098 1385.423660 4.044761 998.512923 18.999977 3.965175 0.774489 0.267984 4.139581 19.796849 0.220482 0.008688 
MP20 87.165411 0.184669 0.211861 0.032019 1168123.991351 1265399.779549 97275.788197 120.136176 219.751762 1.905156 221.656918 37664.164807 32830.124042 0.499983 0.626998 1414.368631 4.044422 998.512078 18.000106 4.410051 0.777147 0.262478 3.972499 19.801172 0.225071 0.008687 
MP21 86.736886 0.180154 0.207702 0.032033 1168055.512623 1265330.676526 97275.163903 120.129893 214.466602 1.908748 216.375350 37678.697271 32681.328853 0.509879 0.627289 1442.325576 4.046193 998.512250 18.000106 3.871074 0.778612 0.257503 3.819767 19.800256 0.229526 0.008691 
