MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.106263 0.163456 0.194345 0.035040 1167129.075477 1263666.822018 96537.746541 120.165996 223.182862 2.042329 225.225191 41239.275103 34684.813176 0.519796 0.686065 1470.597345 4.425983 998.791652 18.999977 3.760082 0.833102 0.276258 3.670370 18.383237 0.233990 0.009505 
MP02 84.529834 0.162201 0.191886 0.035006 1167095.305827 1263628.861093 96533.555266 120.160492 228.526479 2.034873 230.561352 41197.485930 34824.166646 0.509817 0.685417 1442.333216 4.421696 998.792674 18.999977 4.305021 0.830061 0.281399 3.815515 18.377804 0.229498 0.009496 
MP03 84.747316 0.165909 0.195769 0.035031 1167110.623525 1263646.765732 96536.142207 120.163397 233.858195 2.032734 235.890929 41227.579972 34939.267437 0.499939 0.685892 1414.405501 4.424817 998.793236 20.000139 3.848584 0.829188 0.287158 3.967728 18.374869 0.225052 0.009503 
MP04 84.753380 0.158701 0.187251 0.035051 1166993.151248 1263529.491632 96536.340384 120.152593 238.938040 2.031290 240.969331 41247.618393 34958.750878 0.489698 0.686318 1385.369165 4.427367 998.792910 20.000139 4.366624 0.828599 0.293345 4.135378 18.376446 0.220442 0.009509 
MP05 84.888837 0.156775 0.184683 0.035050 1166963.605054 1263497.853524 96534.248470 120.149579 244.306658 2.027261 246.333918 41244.653245 35012.106295 0.479771 0.686295 1357.267361 4.427163 998.792117 21.000010 3.914241 0.826955 0.299405 4.308288 18.380578 0.215973 0.009508 
MP06 84.956036 0.156564 0.184288 0.035053 1166890.793025 1263424.914191 96534.121167 120.142424 249.686926 2.017278 251.704204 41246.253740 35041.182097 0.469939 0.686384 1329.412206 4.427602 998.791428 21.999881 3.463047 0.822883 0.305709 4.490446 18.384120 0.211547 0.009509 
MP07 84.939675 0.159892 0.188242 0.035016 1166857.894427 1263389.944363 96532.049937 120.137121 254.753165 2.012080 256.765245 41200.337640 34995.432725 0.460084 0.685666 1301.507009 4.422875 998.789845 21.999881 3.979699 0.820763 0.311930 4.684942 18.392403 0.207111 0.009499 
MP08 84.694186 0.158388 0.187011 0.035033 1166809.233399 1263343.381878 96534.148479 120.133180 260.032999 1.982201 262.015200 41219.940190 34910.892970 0.449784 0.686026 1272.347829 4.425125 998.789746 23.000042 3.517973 0.808575 0.319241 4.901934 18.392870 0.202474 0.009504 
MP09 84.435845 0.162825 0.192838 0.035053 1166860.098660 1263396.706271 96536.607611 120.139316 265.277313 1.956088 267.233401 41245.496197 34825.983107 0.439917 0.686398 1244.468842 4.427635 998.791339 23.000042 4.052785 0.797923 0.326578 5.124238 18.384553 0.198032 0.009510 
MP10 84.211411 0.156486 0.185826 0.035029 1166771.597841 1263308.862140 96537.264299 120.129118 270.506944 1.958721 272.465665 41212.903374 34705.967600 0.430001 0.685944 1216.364557 4.424521 998.789298 23.999914 3.586227 0.798997 0.333889 5.363371 18.395190 0.193568 0.009503 
MP11 83.712234 0.151219 0.180642 0.035053 1166725.494068 1263265.798182 96540.304114 120.125722 275.739376 1.942277 277.681652 41240.942051 34523.713766 0.419714 0.686439 1187.248704 4.427653 998.790151 23.999914 4.119828 0.792289 0.342319 5.629430 18.390652 0.188938 0.009510 
MP12 84.498861 0.156242 0.184905 0.032021 1168532.687323 1265072.970682 96540.283359 120.144746 254.246986 1.885471 256.132457 37679.448624 31838.705077 0.419604 0.627010 1187.031278 4.044647 998.790468 21.999881 3.928079 0.769117 0.312765 5.640213 18.391171 0.188888 0.008687 
MP13 84.935450 0.164541 0.193725 0.032028 1168538.581249 1265078.065104 96539.483855 120.145741 249.402921 1.892060 251.294981 37688.305601 32010.732036 0.429990 0.627150 1216.418940 4.045565 998.790342 21.999881 3.434084 0.771805 0.305278 5.371007 18.391835 0.193564 0.008689 
MP14 85.213204 0.159713 0.187428 0.032030 1168540.970603 1265080.742167 96539.771564 120.146491 244.602333 1.873085 246.475418 37690.042079 32116.892272 0.439851 0.627175 1244.317718 4.045740 998.786711 21.000010 3.944394 0.764065 0.298446 5.132890 18.410936 0.198002 0.008689 
MP15 85.444917 0.162519 0.190204 0.032020 1168350.659616 1264891.846826 96541.187210 120.126558 239.740188 1.862531 241.602719 37672.235263 32189.010252 0.449767 0.627035 1272.263851 4.044500 998.786630 21.000010 3.448555 0.759759 0.291801 4.909073 18.411131 0.202466 0.008687 
MP16 85.668343 0.167168 0.195133 0.032012 1168412.332938 1264955.914373 96543.581435 120.132384 234.925191 1.851175 236.776367 37664.321947 32266.400570 0.460027 0.626858 1301.318340 4.043453 998.786958 20.000139 3.957396 0.755127 0.285212 4.692557 18.409491 0.207085 0.008685 
MP17 85.625738 0.163790 0.191286 0.032039 1168406.279907 1264949.437762 96543.157855 120.133218 230.067697 1.831600 231.899298 37696.391902 32277.813592 0.469866 0.627385 1329.156311 4.046869 998.786603 20.000139 3.462031 0.747142 0.279475 4.498031 18.411347 0.211514 0.008692 
MP18 85.634667 0.166077 0.193937 0.032028 1168341.470289 1264885.660701 96544.190412 120.126003 225.168321 1.823316 226.991637 37681.556675 32268.475602 0.479900 0.627194 1357.500425 4.045518 998.786940 18.999977 3.962558 0.743763 0.273548 4.311917 18.409501 0.216031 0.008689 
MP19 85.542091 0.165784 0.193804 0.032002 1168365.643665 1264906.963086 96541.319421 120.127380 220.205273 1.814018 222.019291 37650.720474 32207.213389 0.489714 0.626672 1385.268064 4.042171 998.784515 18.999977 3.456429 0.739970 0.267843 4.140880 18.422266 0.220449 0.008682 
MP20 85.427011 0.167300 0.195840 0.032014 1168221.186168 1264760.980125 96539.793957 120.113226 215.440012 1.796267 217.236279 37660.538546 32172.272513 0.499983 0.626946 1414.232346 4.043701 998.784811 18.000106 3.970342 0.732729 0.262457 3.972510 18.420532 0.225071 0.008686 
MP21 85.197945 0.170431 0.200042 0.032026 1168368.458492 1264908.755933 96540.297441 120.129047 210.749246 1.781862 212.531108 37679.416449 32102.088413 0.509903 0.627137 1442.388205 4.045200 998.783422 18.000106 3.491980 0.726853 0.257429 3.819421 18.428005 0.229537 0.008689 
MP22 84.881005 0.169011 0.199115 0.031997 1168273.335797 1264814.936346 96541.600549 120.118005 205.728991 1.768796 207.497787 37642.143615 31951.029629 0.519838 0.626604 1470.424636 4.041576 998.782042 16.999945 3.980178 0.721523 0.252294 3.674866 18.435138 0.234009 0.008681 
MP23 85.546184 0.177237 0.207183 0.029030 1170367.747496 1266910.775010 96543.027514 120.184391 188.157177 1.714566 189.871743 34171.261980 29232.210742 0.519611 0.568354 1470.187435 3.666881 998.783599 14.999912 4.188248 0.699402 0.228941 3.682637 18.429489 0.233907 0.007874 
MP24 85.929297 0.171205 0.199239 0.029055 1170296.236156 1266839.993967 96543.757811 120.178254 192.869123 1.710867 194.579990 34198.566557 29386.587878 0.509729 0.568852 1442.189629 3.669998 998.783615 16.000073 3.668608 0.697893 0.233584 3.826776 18.429323 0.229458 0.007881 
MP25 86.250413 0.175254 0.203193 0.029039 1170321.160455 1266864.292489 96543.132034 120.180318 197.306873 1.712256 199.019129 34180.343547 29480.687469 0.499951 0.568536 1414.536530 3.667988 998.781351 16.000073 4.121168 0.698459 0.238020 3.977953 18.441232 0.225057 0.007877 
MP26 86.385577 0.172865 0.200109 0.029037 1170351.422389 1266894.167029 96542.744640 120.183085 201.815781 1.714356 203.530137 34178.585616 29525.368274 0.489605 0.568486 1385.281326 3.667708 998.783171 16.000073 4.580983 0.699316 0.243028 4.147845 18.431716 0.220400 0.007876 
MP27 86.394235 0.168540 0.195083 0.029034 1170197.345841 1266738.344815 96540.998975 120.166979 205.986811 1.713497 207.700308 34170.522868 29521.361847 0.479742 0.568465 1357.283690 3.667327 998.785115 16.999945 4.006471 0.698966 0.248015 4.320153 18.421322 0.215960 0.007876 
MP28 86.511986 0.168297 0.194536 0.029016 1170358.613910 1266898.493913 96539.880003 120.182615 210.547359 1.707880 212.255239 34153.783276 29547.116270 0.469826 0.568076 1329.315486 3.665054 998.784949 18.000106 3.471392 0.696675 0.253076 4.504475 18.422383 0.211496 0.007870 
MP29 86.459815 0.172322 0.199309 0.029032 1170330.705847 1266870.501440 96539.795592 120.180665 215.064911 1.707569 216.772480 34171.988821 29545.038368 0.460007 0.568393 1301.522844 3.667072 998.783732 18.000106 3.932089 0.696547 0.258623 4.698799 18.428743 0.207076 0.007875 
MP30 86.227225 0.168479 0.195389 0.029018 1170105.430860 1266643.934632 96538.503772 120.157521 219.305913 1.694732 221.000645 34149.156384 29445.869899 0.449735 0.568180 1272.337212 3.665343 998.779518 18.000106 4.364584 0.691311 0.264430 4.915914 18.450577 0.202452 0.007872 
MP31 85.979368 0.173140 0.201374 0.029019 1170221.878040 1266759.180968 96537.302928 120.169310 223.624220 1.702813 225.327033 34152.863071 29364.415952 0.439858 0.568157 1244.455731 3.665378 998.780470 18.999977 3.805091 0.694607 0.270358 5.139166 18.445724 0.198006 0.007871 
MP32 85.561656 0.167979 0.196326 0.029060 1170184.549076 1266720.835731 96536.286656 120.167390 228.035920 1.711720 229.747640 34201.122869 29263.047150 0.429909 0.568973 1216.297654 3.670614 998.781033 18.999977 4.254994 0.698241 0.277012 5.379696 18.442719 0.193527 0.007883 
MP33 85.281791 0.164249 0.192595 0.029038 1170236.210517 1266773.760793 96537.550276 120.171503 232.517528 1.702689 234.220217 34176.132788 29146.018001 0.420006 0.568528 1188.300369 3.667803 998.781949 20.000139 3.711864 0.694557 0.283321 5.636425 18.437978 0.189069 0.007877 
MP34 85.778402 0.171566 0.200011 0.026021 1171437.065977 1267974.541242 96537.475265 120.159033 209.514490 1.650517 211.165008 30622.182100 26267.218473 0.419870 0.509487 1187.855233 3.286733 998.781541 16.999945 4.366221 0.673275 0.253980 5.646441 18.441566 0.189008 0.007059 
MP35 86.160785 0.180528 0.209525 0.026031 1171429.392060 1267966.205343 96536.813283 120.158829 205.580812 1.657264 207.238076 30634.097015 26394.578490 0.429901 0.509687 1216.232378 3.288022 998.780309 16.999945 3.965067 0.676027 0.248152 5.386000 18.448020 0.193523 0.007061 
MP36 86.503097 0.179526 0.207537 0.026028 1171429.501841 1267962.270079 96532.768237 120.158734 201.738007 1.630091 203.368098 30630.269240 26496.131616 0.439767 0.509624 1244.145086 3.287614 998.780054 16.999945 3.573180 0.664943 0.242554 5.147041 18.449347 0.197965 0.007061 
MP37 86.736870 0.180846 0.208500 0.026012 1171336.586097 1267867.881794 96531.295697 120.148820 197.644801 1.618119 199.262921 30608.705533 26549.033111 0.449742 0.509329 1272.311930 3.285578 998.777917 16.000073 4.155629 0.660060 0.237038 4.921290 18.460434 0.202455 0.007056 
MP38 87.041265 0.179896 0.206679 0.026013 1171450.297833 1267981.238887 96530.941054 120.160418 193.920017 1.603987 195.524004 30613.444073 26646.329041 0.460000 0.509334 1301.393659 3.285767 998.778556 16.000073 3.775778 0.654295 0.231754 4.704253 18.457221 0.207073 0.007057 
MP39 86.961700 0.174415 0.200565 0.026044 1171351.068597 1267878.251318 96527.182721 120.151698 189.855109 1.596589 191.451698 30647.554015 26651.633914 0.469895 0.509957 1329.339771 3.289670 998.777692 14.999912 4.361402 0.651277 0.227151 4.508163 18.461619 0.211527 0.007065 
MP40 86.803190 0.179070 0.206294 0.026039 1171393.834343 1267920.139682 96526.305340 120.155947 185.550424 1.594743 187.145168 30643.152962 26599.234279 0.479754 0.509857 1357.256403 3.289083 998.777027 14.999912 3.922413 0.650524 0.222440 4.324779 18.465153 0.215965 0.007064 
MP41 87.013687 0.181148 0.208184 0.026022 1171338.220937 1267863.145289 96524.924353 120.149524 182.086853 1.582979 183.669832 30621.189134 26644.625730 0.489679 0.509533 1385.297905 3.286901 998.777135 14.000041 4.569071 0.645725 0.217792 4.151268 18.464516 0.220433 0.007059 
MP42 86.884463 0.188284 0.216706 0.026006 1171253.998937 1267777.820369 96523.821432 120.140510 177.944865 1.575712 179.520577 30599.992441 26586.638973 0.499926 0.509239 1414.231759 3.284879 998.774945 14.000041 4.146673 0.642761 0.213205 3.982865 18.475886 0.225046 0.007055 
MP43 86.471552 0.185642 0.214686 0.026037 1171395.701485 1267920.506928 96524.805443 120.156069 173.881773 1.567515 175.449288 30640.793893 26495.569941 0.509741 0.509817 1442.092232 3.288827 998.776887 14.000041 3.732321 0.639417 0.209338 3.830914 18.465887 0.229464 0.007063 
MP44 86.068304 0.180130 0.209287 0.026023 1171460.914580 1267985.933314 96525.018734 120.162101 169.665093 1.561170 171.226263 30624.866202 26358.302853 0.519594 0.509514 1470.003762 3.286953 998.776870 12.999879 4.302469 0.636829 0.205246 3.687023 18.466055 0.233900 0.007059 
MP45 86.430820 0.192998 0.223298 0.023012 1172464.784099 1268985.727932 96520.943833 120.144620 150.465664 1.505841 151.971505 27078.047381 23403.778344 0.519843 0.450603 1470.602141 2.906700 998.775964 11.000137 4.344264 0.614259 0.181428 3.687183 18.471998 0.234012 0.006243 
MP46 86.945165 0.192136 0.220985 0.023012 1172459.559581 1268983.689565 96524.129983 120.144129 154.363067 1.501236 155.864303 27078.006911 23543.017757 0.509877 0.450606 1442.403776 2.906708 998.775636 12.000008 3.741848 0.612381 0.184975 3.832742 18.473718 0.229525 0.006243 
MP47 87.210362 0.203978 0.233892 0.022978 1172406.875773 1268931.451205 96524.575432 120.137472 157.729566 1.499329 159.228895 27036.054722 23578.241251 0.499863 0.449945 1414.037438 2.902366 998.775564 12.000008 4.085162 0.611603 0.188404 3.987879 18.474033 0.225018 0.006234 
MP48 87.333088 0.193666 0.221756 0.023016 1172439.877526 1268963.782475 96523.904949 120.142143 161.570418 1.500322 163.070741 27081.886532 23651.447811 0.489593 0.450681 1385.010510 2.907170 998.776576 12.000008 4.476850 0.612008 0.192671 4.156899 18.468770 0.220394 0.006244 
MP49 87.455577 0.193918 0.221734 0.022999 1172456.159085 1268979.731607 96523.572522 120.142649 164.968135 1.500085 166.468221 27061.718157 23666.981875 0.479915 0.450341 1357.634678 2.904980 998.780811 12.999879 3.823476 0.611911 0.196408 4.326273 18.446588 0.216037 0.006239 
