MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.267132 0.163997 0.196952 0.035059 1166566.137058 1262346.863323 95780.726264 120.160856 220.823157 2.198631 223.021787 41242.104565 34341.117746 0.519741 0.686452 1470.410233 4.428381 998.362042 18.499896 4.019522 0.896860 0.276443 3.671112 20.514706 0.233965 0.009510 
MP02 83.549635 0.160215 0.191760 0.035073 1166432.415652 1262215.836821 95783.421170 120.148573 226.005826 2.214821 228.220647 41254.363860 34467.870374 0.509802 0.686764 1442.217963 4.430171 998.357289 18.499896 4.548047 0.903465 0.281961 3.815620 20.536922 0.229491 0.009515 
MP03 83.894216 0.167569 0.199738 0.035050 1166350.447256 1262134.234465 95783.787209 120.139098 231.275284 2.217834 233.493118 41223.868567 34584.441540 0.499995 0.686339 1414.418944 4.427254 998.355480 19.500058 4.085261 0.904694 0.287313 3.966807 20.545338 0.225077 0.009509 
MP04 84.074526 0.158717 0.188782 0.035078 1166088.993787 1261873.440913 95784.447126 120.113658 236.843229 2.212373 239.055602 41247.867702 34678.949238 0.489747 0.686955 1385.282624 4.430758 998.358124 19.500058 4.653077 0.902466 0.293588 4.134490 20.532630 0.220464 0.009517 
MP05 84.263286 0.157257 0.186626 0.035094 1167077.754502 1262863.705260 95785.950758 120.215767 242.565846 2.203424 244.769270 41301.568511 34802.058950 0.479809 0.686974 1357.748800 4.432765 998.356428 20.499929 4.236795 0.898816 0.299678 4.307534 20.541665 0.215990 0.009518 
MP06 84.302050 0.159749 0.189496 0.035074 1166868.595453 1262651.201489 95782.606036 120.192808 247.674027 2.198435 249.872463 41269.855666 34791.334202 0.469910 0.686641 1329.609375 4.430192 998.360038 21.500091 3.757563 0.896781 0.305842 4.490968 20.524464 0.211534 0.009513 
MP07 84.241541 0.158319 0.187935 0.035083 1166909.194508 1262687.728708 95778.534200 120.197116 252.908239 2.188064 255.096303 41282.186641 34776.750075 0.460086 0.686807 1301.835805 4.431343 998.363047 21.500091 4.291345 0.892550 0.312448 4.684783 20.510342 0.207111 0.009515 
MP08 84.001080 0.155715 0.185372 0.035121 1166900.818852 1262677.423811 95776.604959 120.199069 258.337442 2.180129 260.517571 41327.288496 34715.368508 0.449713 0.687545 1272.495166 4.436136 998.357678 22.499962 3.845141 0.889313 0.319998 4.903304 20.535582 0.202442 0.009526 
MP09 83.922589 0.156690 0.186708 0.035058 1166723.959285 1262498.024282 95774.064997 120.177519 263.387240 2.173328 265.560567 41246.766599 34615.354262 0.439941 0.686390 1244.734064 4.428289 998.357156 22.499962 4.360116 0.886539 0.326557 5.123685 20.537842 0.198043 0.009510 
