MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.170425 0.163417 0.196484 0.035030 1167227.856829 1264233.670219 97005.813390 120.268047 220.354932 2.379682 222.734613 41230.161330 34291.300413 0.519424 0.685573 1470.170231 4.424684 998.016607 18.000106 4.471562 0.970714 0.276257 3.675666 22.084119 0.233823 0.009498 
MP02 83.626120 0.164333 0.196509 0.034984 1167116.213753 1264120.591033 97004.377281 120.253630 225.614916 2.361090 227.976007 41171.804117 34430.382220 0.509571 0.684723 1442.195327 4.418935 998.020092 18.000106 5.007972 0.963131 0.281250 3.819267 22.068747 0.229387 0.009486 
MP03 83.743686 0.161655 0.193036 0.035020 1167145.116328 1264150.504717 97005.388389 120.258252 230.693300 2.359711 233.053011 41215.824929 34515.650895 0.499695 0.685414 1414.271312 4.423476 998.023266 18.999977 4.525992 0.962568 0.287098 3.971660 22.054875 0.224942 0.009496 
MP04 84.090872 0.162106 0.192775 0.035004 1167042.358312 1264055.861583 97013.503272 120.246727 236.382700 2.350963 238.733663 41193.022505 34639.571925 0.489579 0.685132 1385.575629 4.421448 998.024188 18.999977 5.106194 0.959000 0.292910 4.137504 22.050748 0.220388 0.009492 
MP05 84.111203 0.162109 0.192732 0.035024 1167154.003541 1264167.058807 97013.055266 120.259537 241.591648 2.337366 243.929014 41219.958170 34670.602720 0.479556 0.685473 1357.279573 4.423880 998.021631 20.000139 4.637237 0.953453 0.299180 4.312240 22.062063 0.215876 0.009497 
MP06 84.084178 0.161428 0.191984 0.035031 1167099.071175 1264108.189881 97009.118706 120.254219 246.724325 2.321954 249.046278 41227.002096 34665.385802 0.469642 0.685634 1329.190914 4.424826 998.022736 21.000010 4.160794 0.947166 0.305568 4.496203 22.057156 0.211413 0.009499 
MP07 84.133796 0.166987 0.198478 0.035007 1166858.808861 1263863.290264 97004.481403 120.228165 251.920084 2.283481 254.203565 41189.809541 34654.550219 0.460020 0.685238 1301.817221 4.421788 998.023851 21.000010 4.690654 0.931472 0.311779 4.686307 22.052023 0.207082 0.009494 
MP08 83.946651 0.162497 0.193572 0.035031 1166754.222935 1263757.834695 97003.611760 120.218925 257.383784 2.265671 259.649455 41215.061592 34598.663724 0.449662 0.685737 1272.457520 4.424841 998.023269 21.999881 4.247968 0.924207 0.319193 4.904621 22.054472 0.202419 0.009500 
MP09 83.675009 0.153650 0.183627 0.035022 1166736.909673 1263743.432855 97006.523182 120.216502 262.318208 2.247067 264.565275 41202.911999 34476.540294 0.439754 0.685555 1244.406352 4.423622 998.024138 21.999881 4.751178 0.916618 0.326298 5.128151 22.050652 0.197959 0.009498 
