MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.539220 0.158596 0.189846 0.035073 1167170.545730 1264080.804740 96910.259010 120.190059 221.649588 2.260742 223.910330 41279.568429 34484.629627 0.519778 0.686633 1470.695684 4.430089 998.641031 18.499896 4.103801 0.922197 0.276496 3.670563 19.159961 0.233982 0.009513 
MP02 83.883315 0.161992 0.193116 0.035076 1166941.995390 1263852.774516 96910.779126 120.167293 227.005582 2.240353 229.245935 41275.993766 34623.671975 0.509776 0.686771 1442.257689 4.430558 998.638000 18.499896 4.650002 0.913880 0.281978 3.816004 19.174974 0.229480 0.009515 
MP03 84.091190 0.168678 0.200590 0.035072 1166820.372956 1263732.628866 96912.255910 120.154625 232.072517 2.230415 234.302932 41266.067012 34701.126991 0.499915 0.686714 1414.285985 4.429960 998.637819 19.500058 4.166563 0.909826 0.287516 3.968029 19.175751 0.225041 0.009514 
MP04 84.271695 0.160268 0.190180 0.035119 1166814.888204 1263728.435146 96913.546942 120.156834 237.808759 2.225387 240.034146 41321.978044 34822.731311 0.489685 0.687626 1385.355356 4.435884 998.637053 19.500058 4.751541 0.907775 0.293913 4.135474 19.179606 0.220436 0.009527 
MP05 84.462914 0.161225 0.190883 0.035086 1166761.121276 1263675.958230 96914.836954 120.149527 243.035521 2.207427 245.242947 41280.769674 34866.940900 0.479907 0.687004 1357.652741 4.431732 998.636540 20.499929 4.284693 0.900448 0.299629 4.305766 19.182129 0.216034 0.009518 
MP06 84.483712 0.158318 0.187395 0.035067 1166722.432518 1263639.158353 96916.725835 120.144661 248.233284 2.173937 250.407220 41256.666972 34855.163681 0.469861 0.686645 1329.204067 4.429330 998.635115 21.500091 3.814595 0.886787 0.305876 4.491907 19.189267 0.211512 0.009513 
MP07 84.354352 0.154563 0.183230 0.035109 1166863.340432 1263782.008910 96918.668477 120.161273 253.537028 2.162287 255.699315 41311.989737 34848.461204 0.460016 0.687422 1301.443816 4.434650 998.636636 21.500091 4.355468 0.882035 0.312776 4.686137 19.181775 0.207080 0.009524 
MP08 84.259291 0.157667 0.187121 0.035068 1166662.055638 1263582.130417 96920.074779 120.138464 258.738917 2.157736 260.896653 41256.243151 34762.217996 0.449779 0.686691 1272.361014 4.429509 998.636054 22.499962 3.886083 0.880179 0.319554 4.901968 19.184475 0.202472 0.009514 
MP09 84.050943 0.160554 0.191019 0.035063 1166661.590682 1263579.896504 96918.305822 120.138340 263.939903 2.150559 266.090462 41250.619729 34671.534887 0.439849 0.686599 1244.271467 4.428917 998.634454 22.499962 4.416476 0.877251 0.326724 5.125797 19.192528 0.198002 0.009512 
MP10 83.700533 0.165033 0.197171 0.035075 1166645.588467 1263563.968752 96918.380285 120.137380 269.013808 2.143746 271.157554 41263.554176 34537.814978 0.429967 0.686823 1216.310715 4.430342 998.634199 23.500123 3.933749 0.874472 0.334343 5.364099 19.193789 0.193553 0.009516 
MP11 83.392760 0.161026 0.193094 0.035045 1166677.823223 1263598.144794 96920.321571 120.139077 274.297494 2.144123 276.441618 41228.709961 34381.759085 0.419840 0.686229 1187.670719 4.426543 998.633191 23.500123 4.472577 0.874626 0.342112 5.626084 19.198905 0.188994 0.009507 
MP12 84.125448 0.156980 0.186603 0.032041 1168432.171036 1265357.085375 96924.914339 120.154485 252.794370 2.083251 254.877620 37699.763726 31715.095102 0.420015 0.627372 1188.244181 4.047143 998.631654 21.500091 4.279732 0.849795 0.312638 5.629115 19.208671 0.189073 0.008692 
MP13 84.494291 0.159634 0.188929 0.032026 1168373.355382 1265298.469615 96925.114233 120.147402 247.892023 2.080105 249.972128 37680.135142 31837.563096 0.429924 0.627099 1216.240927 4.045264 998.634174 21.500091 3.779794 0.848512 0.305300 5.372660 19.195923 0.193534 0.008688 
MP14 84.774634 0.163558 0.192933 0.032033 1168362.787203 1265290.546314 96927.759111 120.146880 243.142415 2.071950 245.214365 37688.058511 31949.913830 0.439813 0.627236 1244.214231 4.046139 998.632536 20.499929 4.295594 0.845185 0.298500 5.133754 19.204159 0.197986 0.008690 
MP15 84.892944 0.165078 0.194454 0.032058 1168468.075926 1265394.956390 96926.880463 120.159190 238.260366 2.070175 240.330541 37720.747858 32022.253170 0.449744 0.627685 1272.372590 4.049243 998.630218 20.499929 3.797725 0.844461 0.292118 4.909496 19.215936 0.202456 0.008696 
MP16 85.145759 0.162221 0.190522 0.032037 1168264.412539 1265190.307525 96925.894986 120.137509 233.407731 2.070709 235.478441 37690.011437 32091.446382 0.460044 0.627344 1301.396164 4.046680 998.628754 19.500058 4.302727 0.844679 0.285423 4.692145 19.223056 0.207093 0.008691 
