MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.030216 0.159810 0.190182 0.035017 1166924.962093 1263679.107494 96754.145402 120.152412 222.852944 2.019562 224.872506 41204.404438 34624.150175 0.519730 0.685651 1470.327721 4.423059 998.719767 18.499896 4.226518 0.823815 0.276126 3.671338 18.757925 0.233961 0.009499 
MP02 84.335163 0.161475 0.191468 0.035053 1166969.630379 1263709.474493 96739.844114 120.159186 228.339919 1.996213 230.336133 41249.397620 34787.746742 0.509785 0.686342 1442.233607 4.427644 998.718566 18.499896 4.786077 0.814291 0.281797 3.815914 18.764135 0.229484 0.009509 
MP03 84.537775 0.167769 0.198455 0.035071 1166952.169160 1263686.012561 96733.843402 120.158619 233.574773 1.981897 235.556670 41270.068210 34888.797266 0.499936 0.686692 1414.366541 4.429892 998.716880 19.500058 4.319762 0.808451 0.287495 3.967711 18.772785 0.225050 0.009514 
MP04 84.781295 0.162848 0.192080 0.035042 1166929.424373 1263668.679690 96739.255317 120.154539 238.999282 1.971346 240.970628 41234.662394 34959.280873 0.489699 0.686137 1385.382707 4.426237 998.717783 19.500058 4.872950 0.804147 0.293268 4.135382 18.768119 0.220442 0.009506 
MP05 84.902113 0.157642 0.185676 0.035057 1166815.780723 1263560.794993 96745.014270 120.143411 244.442017 1.961867 246.403884 41248.437524 35020.794961 0.479766 0.686460 1357.218692 4.428112 998.720883 20.499929 4.428126 0.800280 0.299480 4.308359 18.752021 0.215971 0.009510 
MP06 84.967960 0.154739 0.182115 0.035043 1166774.884465 1263518.092571 96743.208106 120.138580 249.704490 1.960771 251.665262 41230.050354 35032.332654 0.469900 0.686196 1329.282129 4.426322 998.719599 21.500091 3.964628 0.799833 0.305650 4.491201 18.758589 0.211529 0.009507 
MP07 84.933019 0.158627 0.186768 0.035030 1166770.050922 1263518.942711 96748.891789 120.137540 254.908524 1.959546 256.868070 41214.316648 35004.563573 0.460019 0.685944 1301.325458 4.424679 998.717964 21.500091 4.495333 0.799333 0.312101 4.686233 18.767023 0.207081 0.009503 
MP08 84.658774 0.159974 0.188963 0.035052 1166721.847798 1263464.134849 96742.287052 120.133871 260.063271 1.953001 262.016272 41238.527518 34912.031673 0.449795 0.686379 1272.384123 4.427414 998.717810 22.499962 4.021140 0.796664 0.319397 4.901640 18.767742 0.202479 0.009509 
MP09 84.434845 0.159703 0.189143 0.035051 1166745.385980 1263488.024663 96742.638684 120.136150 265.271216 1.952862 267.224078 41239.068707 34820.143628 0.439865 0.686368 1244.303588 4.427384 998.718740 22.499962 4.552243 0.796607 0.326603 5.125468 18.762980 0.198009 0.009509 
MP10 84.096903 0.160861 0.191280 0.035045 1166646.527749 1263390.555672 96744.027923 120.126267 270.282199 1.944989 272.227188 41227.518501 34671.066262 0.429950 0.686264 1216.205836 4.426530 998.713731 23.500123 4.063099 0.793395 0.334084 5.364602 18.788659 0.193545 0.009508 
MP11 83.743482 0.154724 0.184759 0.035016 1166712.750493 1263460.087785 96747.337292 120.131225 275.524668 1.945324 277.469993 41195.586990 34498.618839 0.419719 0.685689 1187.290705 4.422913 998.715179 23.500123 4.597723 0.793532 0.341940 5.629392 18.781292 0.188940 0.009500 
MP12 84.299946 0.154434 0.183196 0.032030 1168477.026318 1265230.519651 96753.493333 120.148515 253.792438 1.910528 255.702967 37688.338361 31771.248782 0.419411 0.627176 1186.505896 4.045779 998.715249 21.500091 4.381515 0.779338 0.312991 5.645365 18.783029 0.188801 0.008689 
