MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.682751 0.175315 0.204610 0.035058 1166934.182595 1264624.694007 97690.511412 120.140462 227.542066 1.982478 229.524544 41253.906822 35347.482224 0.519859 0.686489 1470.620899 4.428247 998.847462 18.999977 4.204631 0.808688 0.276395 3.669434 18.089542 0.234019 0.009511 
MP02 86.315322 0.173769 0.201319 0.035036 1166922.660854 1264611.922007 97689.261153 120.138044 233.653019 1.959283 235.612302 41226.531303 35584.813117 0.509832 0.686055 1442.241903 4.425399 998.847098 18.999977 4.827822 0.799226 0.281652 3.815225 18.091476 0.229505 0.009505 
MP03 86.787939 0.176702 0.203602 0.035061 1166844.033066 1264535.842041 97691.808975 120.131396 239.742115 1.959219 241.701334 41254.591057 35804.009459 0.500064 0.686578 1414.568549 4.428653 998.847839 20.000139 4.448623 0.799200 0.287374 3.965691 18.087416 0.225108 0.009512 
MP04 87.053952 0.173367 0.199149 0.035051 1166879.067209 1264568.906236 97689.839027 120.134699 245.601832 1.938986 247.540818 41242.923800 35903.595289 0.489619 0.686358 1385.040587 4.427292 998.844982 20.000139 5.046194 0.790947 0.293410 4.136720 18.102748 0.220406 0.009509 
MP05 87.335848 0.169961 0.194606 0.035065 1166842.800137 1264536.232863 97693.432726 120.131794 251.574269 1.924032 253.498301 41258.325773 36033.308554 0.479845 0.686639 1357.376948 4.429052 998.844965 21.000010 4.655388 0.784847 0.299509 4.306919 18.102801 0.216006 0.009513 
MP06 87.602168 0.174039 0.198670 0.035018 1166775.683998 1264472.212533 97696.528536 120.122460 257.369652 1.925369 259.295022 41199.965426 36092.063103 0.469901 0.685749 1329.195651 4.423138 998.843388 21.999881 4.246527 0.785392 0.305450 4.491232 18.111162 0.211530 0.009501 
MP07 87.538184 0.172992 0.197619 0.035042 1166713.452241 1264418.420502 97704.968262 120.117718 262.943459 1.918235 264.861693 41226.362764 36088.809439 0.459993 0.686230 1301.142269 4.426156 998.841288 21.999881 4.814941 0.782482 0.312249 4.686747 18.122331 0.207069 0.009507 
MP08 87.314572 0.170514 0.195287 0.035042 1166645.935884 1264355.542447 97709.606563 120.110742 268.238638 1.914945 270.153583 41224.792347 35995.250814 0.449826 0.686263 1272.347831 4.426240 998.842298 23.000042 4.354779 0.781140 0.319322 4.900990 18.116859 0.202493 0.009508 
MP09 86.893968 0.168859 0.194328 0.035067 1166709.796485 1264422.802599 97713.006114 120.118870 273.215106 1.915724 275.130830 41256.228089 35849.173705 0.439881 0.686718 1244.260386 4.429323 998.840492 23.000042 4.862276 0.781458 0.326757 5.125043 18.126598 0.198016 0.009514 
MP10 86.533591 0.174401 0.201541 0.035049 1166596.984481 1264311.644170 97714.659690 120.106266 278.262031 1.928826 280.190856 41231.404743 35679.015106 0.429909 0.686412 1215.990777 4.427119 998.841253 23.999914 4.377087 0.786802 0.334187 5.365586 18.122401 0.193527 0.009510 
MP11 86.003486 0.165981 0.192994 0.035049 1166558.639562 1264273.640108 97715.000547 120.102499 283.100156 1.915443 285.015599 41229.456319 35458.769865 0.420030 0.686413 1188.027293 4.427056 998.839774 23.999914 4.870476 0.781343 0.342048 5.620970 18.130254 0.189080 0.009510 
MP12 86.463131 0.170998 0.197769 0.032025 1168550.145462 1266270.303351 97720.157890 120.140845 260.297350 1.861351 262.158701 37684.428032 32583.136337 0.419550 0.627093 1186.861361 4.045113 998.839659 21.999881 4.545092 0.759278 0.312845 5.641635 18.133322 0.188864 0.008688 
MP13 87.074620 0.176336 0.202512 0.032040 1168485.796421 1266205.893012 97720.096590 120.135039 255.851272 1.878683 257.729955 37700.064609 32827.188091 0.429967 0.627399 1216.298492 4.046987 998.839736 21.999881 4.091683 0.766348 0.305415 5.371563 18.132834 0.193553 0.008692 
MP14 87.558436 0.179333 0.204816 0.032018 1168385.720388 1266105.364845 97719.644457 120.124041 251.288538 1.852369 253.140907 37671.090432 32984.217565 0.439876 0.627004 1244.271735 4.044259 998.836845 21.000010 4.626250 0.755614 0.298348 5.132330 18.148143 0.198014 0.008687 
