MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.175311 0.161022 0.191294 0.035029 1166954.815940 1262932.151207 95977.335267 120.153408 223.164742 2.208671 225.373413 41219.325883 34696.495740 0.519656 0.685875 1470.125173 4.424523 998.742512 18.499896 4.258315 0.900956 0.276256 3.672360 18.638493 0.233927 0.009502 
MP02 84.558359 0.158998 0.188033 0.035049 1166917.274462 1262892.424102 95975.149640 120.150880 228.733484 2.170158 230.903642 41242.762564 34874.203399 0.509813 0.686287 1442.264440 4.427137 998.741454 18.499896 4.826212 0.885246 0.281759 3.815492 18.643928 0.229497 0.009508 
MP03 84.783981 0.169417 0.199821 0.035058 1166926.030325 1262900.828960 95974.798635 120.151877 233.990858 2.156287 236.147145 41253.142779 34976.056761 0.499947 0.686449 1414.358574 4.428200 998.744616 19.500058 4.362194 0.879588 0.287387 3.967557 18.627529 0.225055 0.009510 
MP04 85.003304 0.160354 0.188644 0.035037 1166846.907461 1262821.442020 95974.534559 120.143155 239.396490 2.152011 241.548501 41225.113460 35042.708322 0.489717 0.686061 1385.366558 4.425534 998.739914 19.500058 4.913457 0.877843 0.293224 4.135094 18.651833 0.220450 0.009505 
MP05 85.177280 0.159644 0.187425 0.035036 1166769.090096 1262741.685472 95972.595377 120.134968 244.892017 2.144544 247.036560 41220.999550 35110.926396 0.479786 0.686062 1357.226839 4.425387 998.741381 20.499929 4.474017 0.874797 0.299294 4.308046 18.644125 0.215979 0.009505 
MP06 85.198308 0.156375 0.183542 0.035045 1166894.976143 1262866.032799 95971.056657 120.148338 250.295971 2.140555 252.436526 41237.334147 35133.511019 0.469798 0.686219 1329.048224 4.426646 998.741817 21.500091 4.024947 0.873170 0.305727 4.493145 18.642012 0.211484 0.009507 
MP07 85.103607 0.160613 0.188726 0.035059 1166894.325268 1262862.326697 95968.001428 120.149454 255.516915 2.133089 257.650004 41253.345069 35108.084761 0.459957 0.686478 1301.212919 4.428339 998.738314 21.500091 4.557376 0.870125 0.312386 4.687448 18.660166 0.207053 0.009511 
MP08 84.881021 0.156556 0.184442 0.035062 1166738.757730 1262706.989142 95968.231412 120.133528 260.670339 2.133622 262.803961 41251.875032 35015.012571 0.449771 0.686589 1272.312407 4.428760 998.740251 22.499962 4.083048 0.870342 0.319512 4.902154 18.649938 0.202468 0.009512 
MP09 84.572970 0.156422 0.184956 0.035077 1166766.177685 1262731.530181 95965.352496 120.137125 265.725975 2.133167 267.859142 41270.317420 34903.533153 0.439871 0.686864 1244.326357 4.430606 998.740561 22.499962 4.598619 0.870156 0.326835 5.125260 18.648358 0.198011 0.009516 
MP10 84.290141 0.156276 0.185402 0.035046 1166753.947647 1262716.156253 95962.208606 120.134266 270.734114 2.136740 272.870854 41232.830216 34755.210906 0.429962 0.686266 1216.281667 4.426693 998.739243 23.500123 4.109185 0.871614 0.334075 5.364289 18.655173 0.193551 0.009508 
MP11 83.931655 0.153874 0.183333 0.035041 1166702.963901 1262665.291951 95962.328049 120.129036 276.072419 2.137759 278.210178 41224.795985 34600.653596 0.419844 0.686179 1187.634130 4.426033 998.736954 23.500123 4.653582 0.872030 0.342083 5.625967 18.666971 0.188996 0.009507 
MP12 84.519187 0.155078 0.183482 0.032032 1168431.955426 1264389.501478 95957.546052 120.141487 254.164077 2.096886 256.260963 37688.628877 31854.122743 0.419602 0.627223 1187.010544 4.045962 998.736184 21.500091 4.419414 0.855357 0.312872 5.640230 18.673001 0.188887 0.008690 
MP13 84.971656 0.163387 0.192285 0.032032 1168477.531578 1264435.308509 95957.776931 120.146074 249.381161 2.098232 251.479392 37690.571162 32026.302536 0.429883 0.627219 1216.118182 4.046013 998.736918 21.500091 3.931655 0.855906 0.305387 5.373671 18.669253 0.193515 0.008690 
MP14 85.249172 0.164902 0.193436 0.032045 1168489.494865 1264446.579049 95957.084184 120.147919 244.610760 2.075391 246.686151 37706.968346 32144.878132 0.439855 0.627477 1244.338093 4.047708 998.737559 20.499929 4.445335 0.846589 0.298586 5.132749 18.665949 0.198004 0.008693 
MP15 85.509265 0.160143 0.187282 0.032030 1168456.146617 1264413.723344 95957.576728 120.144162 239.795856 2.057814 241.853669 37686.892025 32225.784293 0.449780 0.627175 1272.395712 4.045696 998.733552 20.499929 3.954313 0.839419 0.291857 4.908759 18.686656 0.202472 0.008689 
MP16 85.731743 0.165866 0.193471 0.032039 1168391.373351 1264347.851140 95956.477790 120.138092 235.171560 2.039839 237.211399 37696.513137 32317.877698 0.459905 0.627382 1301.004087 4.046934 998.733279 19.500058 4.482601 0.832086 0.285527 4.694992 18.687988 0.207030 0.008692 
MP17 85.791018 0.163554 0.190642 0.032038 1168363.656285 1264317.938063 95954.281778 120.135144 230.341579 2.033467 232.375046 37694.572269 32338.557210 0.469783 0.627373 1328.931310 4.046823 998.733881 19.500058 3.990043 0.829487 0.279519 4.499627 18.684837 0.211477 0.008692 
MP18 85.734676 0.162440 0.189468 0.032053 1168354.537640 1264307.072124 95952.534484 120.135070 225.414920 2.025436 227.440355 37711.344325 32331.698720 0.479874 0.627653 1357.476687 4.048630 998.732949 18.499896 4.487787 0.826211 0.273763 4.312349 18.689643 0.216019 0.008696 
MP19 85.524966 0.168088 0.196536 0.032050 1168321.767710 1264272.867974 95951.100265 120.131485 220.271389 2.015261 222.286650 37706.686232 32248.630504 0.489745 0.627603 1385.381159 4.048248 998.733627 18.499896 3.963253 0.822061 0.268224 4.140260 18.686091 0.220463 0.008695 
MP20 85.506867 0.170711 0.199646 0.032016 1168427.990427 1264379.416282 95951.425855 120.140590 215.441107 2.003984 217.445092 37670.245424 32210.646785 0.500041 0.626925 1414.559496 4.044029 998.733633 17.500025 4.470534 0.817461 0.262417 3.971579 18.686188 0.225098 0.008686 
MP21 85.127796 0.167418 0.196666 0.032060 1168217.098556 1264167.976571 95950.878015 120.121608 210.571842 1.990619 212.562460 37715.592555 32106.452774 0.509913 0.627830 1442.371523 4.049546 998.731326 17.500025 3.973969 0.812009 0.257708 3.819214 18.697875 0.229542 0.008698 
MP22 84.753197 0.169712 0.200243 0.032047 1168154.832275 1264103.070671 95948.238397 120.114433 205.515637 1.976017 207.491654 37698.214783 31950.442267 0.519852 0.627597 1470.441064 4.047917 998.732536 16.499864 4.458502 0.806052 0.252687 3.674594 18.691535 0.234016 0.008695 
MP23 85.283766 0.173927 0.203939 0.029060 1170355.601046 1266303.774481 95948.173435 120.190713 187.554081 1.908614 189.462695 34206.206014 29172.340650 0.519653 0.568920 1470.343981 3.670627 998.732113 14.500121 4.626536 0.778557 0.229150 3.682004 18.696333 0.233926 0.007882 
MP24 85.826751 0.175786 0.204815 0.029051 1170259.798795 1266208.773092 95948.974297 120.180437 192.445156 1.905478 194.350635 34192.131366 29345.995532 0.509621 0.568759 1441.897092 3.669429 998.732497 15.499993 4.125453 0.777278 0.233595 3.828406 18.694235 0.229410 0.007880 
MP25 86.114939 0.175879 0.204237 0.029058 1170324.608822 1266273.189860 95948.581037 120.187350 196.940252 1.904387 198.844640 34203.228883 29454.089675 0.499923 0.568894 1414.500480 3.670406 998.733079 15.499993 4.583860 0.776833 0.238183 3.978360 18.691299 0.225045 0.007882 
MP26 86.134124 0.174755 0.202887 0.029085 1170248.366544 1266197.157568 95948.791024 120.181096 201.315575 1.907685 203.223260 34232.689182 29486.026962 0.489695 0.569430 1385.524553 3.673767 998.730806 15.499993 5.030053 0.778178 0.243387 4.146241 18.702966 0.220440 0.007889 
MP27 86.160428 0.169996 0.197302 0.029084 1170286.116188 1266233.085132 95946.968943 120.184861 205.575795 1.908833 207.484628 34233.143858 29495.423191 0.479783 0.569410 1357.500777 3.673699 998.731339 16.499864 4.464636 0.778647 0.248406 4.319332 18.700249 0.215978 0.007889 
MP28 86.375219 0.167719 0.194175 0.029052 1170173.672094 1266119.191953 95945.519859 120.172094 210.269457 1.913876 212.183333 34191.065149 29532.607273 0.469775 0.568802 1329.113000 3.669581 998.729197 17.500025 3.943132 0.780704 0.253427 4.505387 18.711186 0.211473 0.007880 
MP29 86.337235 0.171591 0.198745 0.029065 1170232.863261 1266177.927625 95945.064364 120.179152 214.838664 1.915749 216.754414 34208.189688 29534.405126 0.459882 0.569039 1301.162865 3.671216 998.725834 17.500025 4.409098 0.781468 0.258987 4.701279 18.728625 0.207020 0.007884 
MP30 86.066214 0.169662 0.197129 0.029056 1170181.617031 1266123.230745 95941.613714 120.173286 218.998517 1.918208 220.916725 34195.862300 29431.084120 0.449650 0.568874 1272.181413 3.670066 998.727532 17.500025 4.833317 0.782471 0.264804 4.917694 18.719789 0.202414 0.007881 
MP31 85.718785 0.169644 0.197908 0.029074 1170183.774520 1266124.406514 95940.631994 120.174136 223.169697 1.923009 225.092706 34217.509393 29330.833233 0.439803 0.569227 1244.326527 3.672356 998.729431 18.499896 4.258820 0.784429 0.270900 5.140328 18.709977 0.197981 0.007886 
MP32 85.400237 0.166142 0.194546 0.029070 1170139.254704 1266079.138865 95939.884160 120.169432 227.457709 1.930792 229.388500 34211.756386 29216.920904 0.429899 0.569165 1216.281734 3.671883 998.729279 18.499896 4.696109 0.787604 0.277111 5.379907 18.710705 0.193523 0.007885 
MP33 85.052107 0.165856 0.195005 0.029035 1170211.580732 1266150.186046 95938.605315 120.175150 231.786315 1.930758 233.717073 34172.319487 29064.277720 0.419723 0.568468 1187.518756 3.667475 998.729422 19.500058 4.137376 0.787590 0.283482 5.644025 18.710053 0.188942 0.007876 
MP34 85.433934 0.172299 0.201676 0.026044 1171472.326767 1267410.367196 95938.040429 120.170151 208.691861 1.860801 210.552662 30650.211574 26185.681507 0.419765 0.509910 1187.611863 3.289617 998.726846 16.499864 4.782411 0.759054 0.254255 5.649235 18.724852 0.188960 0.007064 
MP35 85.749234 0.176686 0.206049 0.026074 1171391.803988 1267328.763511 95936.959523 120.163194 204.710076 1.868452 206.578528 30684.168106 26311.439141 0.429907 0.510519 1216.272275 3.293452 998.727028 16.499864 4.376351 0.762174 0.248553 5.385762 18.723814 0.193526 0.007073 
MP36 86.137397 0.176680 0.205115 0.026070 1171360.506528 1267297.225437 95936.718909 120.159747 200.929246 1.851566 202.780812 30678.209897 26425.411411 0.439862 0.510442 1244.417991 3.292905 998.727592 16.499864 3.990784 0.755286 0.242891 5.144751 18.720863 0.198007 0.007072 
MP37 86.404580 0.177971 0.205974 0.026051 1171417.333207 1267353.108799 95935.775592 120.164683 196.977463 1.837904 198.815367 30657.709688 26489.665336 0.449717 0.510069 1272.324545 3.290567 998.728272 15.499993 4.587655 0.749713 0.237395 4.921776 18.717413 0.202444 0.007067 
MP38 86.700939 0.177997 0.205300 0.026052 1171295.372130 1267230.054149 95934.682020 120.152447 193.233125 1.824711 195.057836 30655.193536 26578.340772 0.459938 0.510106 1301.175406 3.290637 998.726661 15.499993 4.205809 0.744332 0.232136 4.705453 18.725589 0.207045 0.007067 
MP39 86.782211 0.181745 0.209426 0.026064 1171345.271796 1267280.379955 95935.108159 120.157908 189.391834 1.818538 191.210372 30671.499453 26617.405310 0.469871 0.510342 1329.308107 3.292233 998.728080 14.500121 4.813948 0.741814 0.227334 4.508579 18.718320 0.211516 0.007070 
MP40 86.622137 0.180173 0.207999 0.026045 1171315.017869 1267249.846637 95934.828767 120.154019 184.976781 1.813129 186.789909 30647.757427 26547.742534 0.479740 0.509971 1357.205364 3.289792 998.727913 14.500121 4.363704 0.739607 0.222496 4.325026 18.719147 0.215959 0.007065 
MP41 86.617959 0.181568 0.209619 0.026052 1171345.457456 1267278.731719 95933.274264 120.157573 181.271361 1.808478 183.079839 30656.600682 26554.121770 0.489572 0.510097 1385.041553 3.290648 998.726593 13.499960 4.985988 0.737710 0.218081 4.153040 18.725997 0.220385 0.007067 
MP42 86.463249 0.188138 0.217594 0.026039 1171263.011930 1267194.726324 95931.714394 120.149045 177.077992 1.800019 178.878011 30638.765276 26491.271907 0.499904 0.509856 1414.220850 3.288980 998.722834 13.499960 4.558351 0.734259 0.213473 3.983165 18.745295 0.225036 0.007064 
MP43 86.019595 0.182770 0.212475 0.026077 1171310.553510 1267240.718873 95930.165362 120.155812 172.981335 1.792474 174.773809 30685.870052 26395.861150 0.509786 0.510598 1442.217849 3.293858 998.720531 13.499960 4.140576 0.731182 0.209640 3.830185 18.757218 0.229484 0.007074 
MP44 85.618671 0.187248 0.218700 0.026062 1171387.382309 1267319.569459 95932.187150 120.162644 168.785904 1.787486 170.573389 30670.101052 26259.333002 0.519623 0.510290 1470.089561 3.291968 998.723695 12.500089 4.712600 0.729147 0.205547 3.686557 18.741001 0.233913 0.007070 
MP45 85.770009 0.191086 0.222788 0.023059 1172457.155370 1268387.657637 95930.502267 120.152021 149.406802 1.719609 151.126411 27132.801110 23271.805938 0.519787 0.451497 1470.486695 2.912555 998.722222 10.500056 4.736363 0.701459 0.181808 3.687936 18.749858 0.233986 0.006255 
MP46 86.263933 0.193942 0.224823 0.023046 1172483.322659 1268410.573390 95927.250731 120.154072 153.151670 1.720892 154.872562 27118.442296 23393.434902 0.509860 0.451246 1442.417205 2.910960 998.723447 11.499927 4.118392 0.701982 0.185244 3.832949 18.743562 0.229518 0.006252 
MP47 86.680401 0.195648 0.225712 0.023035 1172450.238286 1268376.907192 95926.668906 120.150808 156.916420 1.718119 158.634539 27104.859054 23494.600428 0.499929 0.451040 1414.300501 2.909594 998.719113 11.499927 4.502319 0.700851 0.188838 3.986769 18.765866 0.225047 0.006249 
MP48 86.879506 0.195290 0.224782 0.023060 1172543.939348 1268468.493000 95924.553652 120.161255 160.806180 1.717865 162.524046 27136.495269 23576.053118 0.489635 0.451508 1385.239474 2.912735 998.719557 11.499927 4.898994 0.700748 0.193008 4.156131 18.763681 0.220413 0.006255 
MP49 86.720580 0.189587 0.218618 0.023073 1172420.320141 1268344.098752 95923.778610 120.148778 163.932249 1.726689 165.658938 27148.737183 23543.542292 0.479731 0.451781 1357.151454 2.914344 998.722328 12.500089 4.217627 0.704347 0.197111 4.329476 18.749252 0.215955 0.006259 
MP50 86.931068 0.192531 0.221475 0.023033 1172376.009014 1268299.315420 95923.306406 120.142774 167.505421 1.727198 169.232619 27100.273447 23558.557189 0.469912 0.451008 1329.339765 2.909287 998.722148 12.500089 4.582017 0.704555 0.200886 4.512359 18.750126 0.211535 0.006248 
MP51 86.900666 0.189403 0.217953 0.023032 1172317.070105 1268224.078462 95907.008357 120.136725 171.060565 1.729213 172.789778 27098.335130 23548.633669 0.460056 0.451010 1301.424713 2.909225 998.722251 12.500089 4.944568 0.705377 0.205191 4.707774 18.749488 0.207098 0.006248 
MP52 86.651507 0.187696 0.216610 0.023024 1172227.682629 1268133.525853 95905.843224 120.127378 174.433160 1.737089 176.170249 27086.341278 23470.722911 0.449753 0.450863 1272.228970 2.908166 998.721458 13.499960 4.288633 0.708589 0.209823 4.925954 18.753466 0.202460 0.006246 
MP53 86.406363 0.187028 0.216452 0.023025 1172287.221901 1268191.101239 95903.879338 120.133724 177.893822 1.741812 179.635634 27089.347712 23406.920217 0.439866 0.450878 1244.294458 2.908340 998.719671 13.499960 4.641549 0.710516 0.214546 5.149884 18.762741 0.198009 0.006247 
MP54 85.850013 0.186895 0.217699 0.023055 1172322.245091 1268224.833986 95902.588895 120.138603 181.055052 1.756636 182.811689 27124.955435 23286.777747 0.429997 0.451444 1216.401144 2.912050 998.717988 13.499960 4.963929 0.716563 0.219746 5.388946 18.771451 0.193567 0.006254 
MP55 85.388782 0.180049 0.210858 0.023059 1172363.950141 1268265.289494 95901.339353 120.142867 184.520896 1.752710 186.273605 27131.450472 23167.214982 0.419831 0.451528 1187.664814 2.912640 998.719401 14.500121 4.317213 0.714961 0.225109 5.653072 18.764219 0.188990 0.006256 
MP56 85.414097 0.188929 0.221191 0.020021 1173603.253608 1269505.655496 95902.401888 120.162107 160.157731 1.646368 161.804099 23560.574869 20124.052206 0.419801 0.392003 1187.674130 2.528873 998.726279 11.499927 4.832866 0.671583 0.195447 5.658921 18.730213 0.188977 0.005431 
MP57 85.906038 0.205425 0.239128 0.020034 1173563.942143 1269464.676951 95900.734809 120.159162 157.371079 1.638836 159.009915 23575.098605 20252.433060 0.429908 0.392262 1216.254284 2.530508 998.720885 11.499927 4.548684 0.668510 0.190978 5.395941 18.757987 0.193527 0.005435 
