MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.278257 0.159691 0.191756 0.035037 1167373.587753 1263910.296933 96536.709180 120.273659 220.834787 2.237973 223.072759 41243.726571 34347.056619 0.519468 0.685695 1470.328479 4.425574 998.097612 18.499896 4.020708 0.912909 0.276283 3.675035 21.726009 0.233843 0.009500 
MP02 83.589855 0.160010 0.191423 0.035042 1167264.719945 1263798.249790 96533.529845 120.262380 225.919896 2.375533 228.295429 41246.158587 34477.603953 0.509537 0.685829 1442.152686 4.426233 998.101400 18.499896 4.539284 0.969022 0.281723 3.819668 21.709040 0.229372 0.009502 
MP03 83.813311 0.166622 0.198801 0.035053 1167147.404402 1263682.025358 96534.620956 120.251183 231.136947 2.387218 233.524165 41254.628401 34576.870192 0.499586 0.686067 1413.921288 4.427561 998.099808 19.500058 4.071154 0.973789 0.287434 3.973330 21.716007 0.224893 0.009505 
MP04 84.041138 0.160868 0.191415 0.035066 1167154.096528 1263685.697428 96531.600900 120.252801 236.652673 2.391592 239.044265 41270.936326 34684.564373 0.489566 0.686325 1385.572634 4.429258 998.098404 19.500058 4.633644 0.975573 0.293428 4.137611 21.722254 0.220382 0.009509 
MP05 84.136293 0.160056 0.190234 0.035077 1167162.219383 1263694.158826 96531.939443 120.253786 241.918959 2.386798 244.305757 41283.669807 34734.549362 0.479711 0.686526 1357.686032 4.430572 998.102079 20.499929 4.170826 0.973617 0.299543 4.309342 21.705915 0.215946 0.009511 
MP06 84.227936 0.162712 0.193180 0.035062 1167098.084067 1263628.332108 96530.248042 120.246320 247.215815 2.383896 249.599711 41264.262834 34756.037078 0.469841 0.686267 1329.711899 4.428761 998.102868 21.500091 3.710835 0.972433 0.305720 4.492316 21.702335 0.211503 0.009508 
MP07 84.196172 0.155018 0.184115 0.035047 1167025.029401 1263555.018290 96529.988889 120.237667 252.372086 2.379987 254.752073 41243.178050 34725.177141 0.459947 0.685988 1301.661699 4.426805 998.105434 21.500091 4.236668 0.970839 0.312170 4.687711 21.690837 0.207049 0.009504 
MP08 83.992790 0.155727 0.185405 0.035042 1167026.713139 1263557.449762 96530.736623 120.237662 257.579195 2.380141 259.959335 41238.071269 34637.006700 0.449589 0.685904 1272.349190 4.426260 998.104849 22.499962 3.767815 0.970901 0.319323 4.906201 21.693445 0.202386 0.009503 
MP09 83.811721 0.159116 0.189850 0.035044 1167055.685599 1263584.997764 96529.312165 120.240726 262.752640 2.380672 265.133312 41241.453483 34565.171901 0.439896 0.685934 1244.932503 4.426510 998.104924 22.499962 4.295400 0.971118 0.326373 5.124802 21.693137 0.198023 0.009503 
