MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.649671 0.161838 0.191186 0.035060 1167017.599509 1262962.193252 95944.593743 120.163598 224.850197 1.958225 226.808422 41259.443290 34925.983070 0.519761 0.686467 1470.485833 4.428527 998.725984 18.499896 4.430197 0.798795 0.276438 3.670817 18.724043 0.233975 0.009511 
MP02 85.097708 0.162016 0.190389 0.035054 1166906.023770 1262845.649972 95939.626202 120.151924 230.425142 1.973396 232.398539 41248.214140 35101.284886 0.509830 0.686380 1442.317933 4.427755 998.725410 18.499896 4.998726 0.804983 0.281787 3.815234 18.726861 0.229504 0.009509 
MP03 85.423513 0.168628 0.197402 0.035036 1166944.826021 1262883.532392 95938.706370 120.155041 235.764938 1.986622 237.751561 41227.747558 35218.190178 0.500004 0.686014 1414.539371 4.425450 998.723780 19.500058 4.543114 0.810378 0.287172 3.966690 18.735321 0.225081 0.009504 
MP04 85.510969 0.160510 0.187706 0.035078 1166791.541415 1262730.662247 95939.120832 120.141648 241.306760 1.993949 243.300709 41273.018859 35292.958396 0.489665 0.686881 1385.211446 4.430798 998.725081 19.500058 5.108266 0.813367 0.293606 4.135886 18.728425 0.220427 0.009516 
MP05 85.724658 0.157871 0.184161 0.035040 1166936.220041 1262878.481526 95942.261485 120.154247 246.674856 1.996607 248.671463 41232.587522 35346.494751 0.479791 0.686100 1357.349806 4.425993 998.725122 20.499929 4.655830 0.814451 0.299308 4.307953 18.728390 0.215982 0.009506 
MP06 85.721938 0.159600 0.186183 0.035068 1166784.623050 1262728.996882 95944.373831 120.140502 252.097403 1.992237 254.089640 41260.046982 35368.911812 0.469884 0.686676 1329.248325 4.429454 998.723676 21.500091 4.208656 0.812669 0.305874 4.491449 18.735682 0.211522 0.009513 
MP07 85.636024 0.163737 0.191201 0.035055 1166781.067003 1262730.420832 95949.353830 120.139346 257.105379 2.006019 259.111399 41244.283454 35319.964600 0.460142 0.686423 1301.682670 4.427802 998.724069 21.500091 4.719367 0.818291 0.312235 4.683677 18.733663 0.207137 0.009510 
MP08 85.424689 0.158379 0.185402 0.035049 1166726.191501 1262681.861723 95955.670222 120.133666 262.363674 2.019008 264.382681 41235.538432 35225.330597 0.449770 0.686328 1272.311512 4.427082 998.721985 22.499962 4.255733 0.823589 0.319391 4.902197 18.744364 0.202468 0.009509 
MP09 85.205702 0.156079 0.183179 0.035050 1166745.461320 1262703.783487 95958.322167 120.135902 267.631906 2.023347 269.655253 41237.096746 35136.357938 0.439858 0.686336 1244.283206 4.427175 998.720095 22.499962 4.792985 0.825359 0.326593 5.125630 18.754140 0.198006 0.009509 
MP10 84.800303 0.158761 0.187217 0.035062 1166670.392546 1262629.786913 95959.394367 120.128809 272.646012 2.038949 274.684961 41249.244631 34979.484588 0.429889 0.686598 1216.045725 4.428736 998.721204 23.500123 4.304159 0.831723 0.334294 5.366084 18.748334 0.193518 0.009512 
MP11 84.337273 0.149803 0.177623 0.035070 1166674.600937 1262635.509901 95960.908964 120.129788 278.014068 2.038103 280.052171 41259.419467 34797.069294 0.419449 0.686760 1186.520120 4.429795 998.720610 23.500123 4.851591 0.831378 0.342695 5.636492 18.751407 0.188818 0.009515 
MP12 85.101348 0.157733 0.185347 0.032045 1168473.046214 1264436.729286 95963.683072 120.148412 255.899669 1.983530 257.883199 37706.189769 32088.475680 0.420018 0.627471 1188.221536 4.047682 998.719286 21.500091 4.596409 0.809117 0.312686 5.629033 18.760366 0.189075 0.008693 
