MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.246085 0.158048 0.187603 0.035052 1167077.706403 1263384.348461 96306.642057 120.162347 223.945418 1.765956 225.711374 41252.138445 34753.311799 0.519708 0.686316 1470.327680 4.427532 998.784139 18.999977 3.837847 0.720365 0.276405 3.671582 18.422119 0.233951 0.009508 
MP02 84.703925 0.165537 0.195430 0.035038 1166944.589238 1263251.796804 96307.207566 120.148093 229.435225 1.780039 231.215264 41229.862217 34923.311608 0.509849 0.686068 1442.348805 4.425672 998.782651 18.999977 4.397694 0.726110 0.281649 3.814978 18.429772 0.229513 0.009505 
MP03 85.035935 0.167045 0.196441 0.035034 1166750.255096 1263056.756299 96306.501203 120.127855 234.894433 1.782070 236.676503 41217.975678 35050.091166 0.499935 0.686043 1414.182274 4.425136 998.783940 20.000139 3.954259 0.726938 0.287224 3.967792 18.422771 0.225050 0.009505 
MP04 85.221642 0.161543 0.189556 0.035056 1166887.985222 1263194.342802 96306.357580 120.143284 240.536091 1.759499 242.295590 41249.351727 35153.374655 0.489748 0.686433 1385.456503 4.427939 998.783097 20.000139 4.529592 0.717731 0.293365 4.134524 18.427364 0.220464 0.009510 
MP05 85.425285 0.158085 0.185057 0.035008 1166705.451476 1263012.124052 96306.672576 120.121357 245.767099 1.765924 247.533023 41185.582084 35182.900736 0.479832 0.685557 1357.281346 4.421881 998.787758 21.000010 4.063176 0.720352 0.299045 4.307265 18.402651 0.216000 0.009498 
MP06 85.388353 0.162215 0.189974 0.035039 1166895.532137 1263201.711334 96306.179197 120.142782 251.041215 1.909529 252.950744 41229.075507 35204.828659 0.469806 0.686099 1329.038786 4.425771 998.785555 21.999881 3.601157 0.778931 0.305668 4.493014 18.414462 0.211487 0.009505 
MP07 85.361464 0.159520 0.186876 0.035022 1166695.703122 1262997.977424 96302.274302 120.122077 256.086303 1.984029 258.070332 41201.758382 35170.424083 0.460075 0.685825 1301.400314 4.423625 998.779972 21.999881 4.115652 0.809320 0.312009 4.685105 18.443524 0.207107 0.009502 
MP08 84.976256 0.156274 0.183903 0.035069 1166733.794383 1263036.086063 96302.291680 120.128757 261.174893 1.991434 263.166327 41259.741793 35060.983720 0.449750 0.686734 1272.228615 4.429608 998.779214 23.000042 3.634422 0.812341 0.319594 4.902587 18.447545 0.202459 0.009514 
MP09 84.818013 0.159651 0.188228 0.035049 1166764.636425 1263065.181176 96300.544750 120.130609 266.445385 1.982843 268.428228 41237.076754 34976.469108 0.439868 0.686340 1244.282987 4.427100 998.780599 23.000042 4.171904 0.808837 0.326587 5.125405 18.440310 0.198010 0.009509 
MP10 84.500076 0.158598 0.187690 0.035050 1166601.163699 1262901.771023 96300.607323 120.113670 271.552247 1.979428 273.531674 41232.415109 34841.422305 0.430024 0.686405 1216.353009 4.427213 998.783097 23.999914 3.692827 0.807443 0.334095 5.362722 18.427004 0.193579 0.009510 
