MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.606068 0.173532 0.207559 0.035030 1166107.208072 1262527.080756 96419.872684 120.064547 221.947578 1.740153 223.687731 41191.762008 34438.812704 0.519876 0.686163 1470.203287 4.424747 998.762765 18.999977 3.634108 0.709839 0.276255 3.669228 18.533139 0.234026 0.009506 
MP02 83.961863 0.170115 0.202609 0.035035 1166093.699163 1262511.778604 96418.079441 120.063682 227.269687 1.735813 229.005500 41196.920392 34589.701718 0.510030 0.686258 1442.355407 4.425342 998.760697 18.999977 4.176854 0.708069 0.281627 3.812245 18.543908 0.229594 0.009508 
MP03 84.265785 0.172705 0.204952 0.035039 1166190.481936 1262608.338213 96417.856277 120.073589 232.672917 1.736343 234.409260 41204.433268 34721.239005 0.500147 0.686297 1414.463786 4.425778 998.762140 20.000139 3.727710 0.708285 0.287208 3.964397 18.536495 0.225145 0.009508 
MP04 84.369632 0.169107 0.200436 0.035047 1166130.168401 1262543.872411 96413.704010 120.067766 237.975732 1.734402 239.710134 41212.343491 34770.702555 0.489796 0.686478 1385.155255 4.426837 998.763333 20.000139 4.268488 0.707493 0.293355 4.133718 18.530186 0.220485 0.009511 
MP05 84.426664 0.167250 0.198101 0.035057 1166073.881690 1262489.049189 96415.167499 120.062485 243.124796 1.732527 244.857322 41222.194253 34802.523514 0.479949 0.686687 1357.278664 4.428086 998.764160 21.000010 3.793716 0.706728 0.299465 4.305052 18.525805 0.216053 0.009514 
MP06 84.608745 0.167504 0.197975 0.035027 1166099.283489 1262513.927946 96414.644458 120.063489 248.615294 1.735151 250.350444 41187.690084 34848.387688 0.470035 0.686104 1329.247051 4.424346 998.763334 21.999881 3.353763 0.707799 0.305522 4.488641 18.530145 0.211590 0.009506 
MP07 84.485522 0.164443 0.194640 0.035045 1165982.595963 1262396.329990 96413.734027 120.052724 253.701689 1.727710 255.429398 41204.321918 34811.686310 0.460224 0.686475 1301.444232 4.426536 998.761980 21.999881 3.872470 0.704763 0.312203 4.682010 18.537071 0.207174 0.009511 
MP08 84.272827 0.168909 0.200431 0.035043 1165989.917564 1262402.001791 96412.084227 120.053530 258.913269 1.725210 260.638479 41202.987192 34722.921921 0.449874 0.686446 1272.181611 4.426368 998.760855 23.000042 3.403783 0.703744 0.319372 4.899914 18.542948 0.202515 0.009510 
MP09 84.138128 0.168157 0.199859 0.035021 1165907.040002 1262315.938299 96408.898297 120.044028 264.146543 1.715321 265.861863 41173.921659 34642.966814 0.440038 0.686045 1244.315227 4.423603 998.759112 23.000042 3.937469 0.699710 0.326321 5.121483 18.551931 0.198086 0.009505 
