MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.513813 0.175657 0.205414 0.035048 1166291.589163 1261430.971049 95139.381886 120.090798 227.036720 1.942301 228.979021 41219.577682 35248.432453 0.519745 0.686439 1469.993776 4.427005 998.709040 18.999977 4.153096 0.792299 0.276435 3.671052 18.808579 0.233967 0.009510 
MP02 86.037670 0.175550 0.204038 0.035073 1166241.274541 1261381.977136 95140.702596 120.087019 233.034818 1.918090 234.952908 41246.883163 35487.857082 0.509979 0.686926 1442.348919 4.430076 998.709281 18.999977 4.764779 0.782423 0.281929 3.812958 18.807285 0.229571 0.009517 
MP03 86.511566 0.177404 0.205063 0.035062 1166270.669255 1261411.730659 95141.061404 120.089687 238.984899 1.909261 240.894159 41235.483597 35673.462634 0.499997 0.686714 1414.133394 4.428763 998.707107 20.000139 4.371402 0.778821 0.287469 3.966741 18.818492 0.225078 0.009514 
MP04 86.871497 0.171711 0.197661 0.035053 1166242.800103 1261382.639239 95139.839136 120.086335 244.970300 1.902643 246.872943 41223.122699 35811.143927 0.489778 0.686537 1385.211480 4.427561 998.706791 20.000139 4.981790 0.776122 0.293392 4.134016 18.820080 0.220477 0.009512 
MP05 86.994826 0.170616 0.196122 0.035087 1166190.338686 1261326.390257 95136.051571 120.083009 250.727935 1.868354 252.596289 41261.688490 35895.534171 0.479815 0.687209 1357.015587 4.431829 998.705930 21.000010 4.569080 0.762135 0.299776 4.307403 18.824428 0.215993 0.009521 
MP06 87.171059 0.173268 0.198768 0.035083 1166156.995250 1261290.168066 95133.172816 120.079567 256.521121 1.855354 258.376475 41256.508214 35963.735191 0.469979 0.687153 1329.178184 4.431406 998.704642 21.999881 4.159994 0.756832 0.306025 4.489592 18.831000 0.211565 0.009520 
MP07 87.260719 0.176397 0.202149 0.035049 1166079.283053 1261205.806280 95126.523228 120.069768 262.100972 1.837433 263.938405 41212.492143 35962.317043 0.460076 0.686505 1301.117326 4.427043 998.703743 21.999881 4.729024 0.749521 0.312318 4.685024 18.835506 0.207107 0.009511 
MP08 87.029292 0.169435 0.194687 0.035049 1166211.899395 1261339.061687 95127.162291 120.083300 267.387188 1.832611 269.219799 41217.738085 35871.505638 0.449886 0.686476 1272.371674 4.427106 998.704062 23.000042 4.267948 0.747555 0.319378 4.899661 18.834023 0.202520 0.009511 
MP09 86.602494 0.170706 0.197114 0.035067 1166156.505773 1261282.264571 95125.758798 120.078597 272.253755 1.826142 274.079897 41236.591271 35711.916400 0.439951 0.686830 1244.249158 4.429303 998.704386 23.000042 4.764238 0.744916 0.326759 5.123403 18.832294 0.198047 0.009516 
MP10 86.184646 0.169699 0.196901 0.035054 1166127.070380 1261251.549728 95124.479348 120.074775 277.120698 1.836374 278.957071 41220.515794 35525.755743 0.430012 0.686594 1216.122525 4.427714 998.705217 23.999914 4.260694 0.749089 0.334196 5.362993 18.827989 0.193574 0.009512 
MP11 85.663207 0.162857 0.190114 0.035059 1166071.977997 1261195.461991 95123.483994 120.069607 282.149932 1.823682 283.973614 41225.040550 35314.691760 0.419915 0.686715 1187.541547 4.428396 998.703965 23.999914 4.773573 0.743912 0.342292 5.623987 18.834350 0.189028 0.009514 
MP12 86.097531 0.167264 0.194272 0.032039 1167944.882039 1263068.171447 95123.289408 120.095943 259.480927 1.742696 261.223624 37682.225064 32443.465344 0.419326 0.627493 1186.004040 4.046937 998.704461 21.999881 4.461834 0.710877 0.313213 5.647632 18.834005 0.188763 0.008694 
MP13 86.797297 0.175994 0.202764 0.032034 1167716.312961 1262839.031584 95122.718623 120.072589 254.949748 1.749981 256.699729 37668.822200 32695.519432 0.430073 0.627454 1216.281816 4.046293 998.702362 21.999881 3.999747 0.713848 0.305367 5.368911 18.844506 0.193601 0.008693 
MP14 87.218699 0.173291 0.198686 0.032037 1167857.974773 1262979.824988 95121.850216 120.087458 250.471729 1.721673 252.193402 37676.282602 32860.763586 0.439943 0.627463 1244.271955 4.046603 998.700053 21.000010 4.542952 0.702301 0.298521 5.130713 18.856512 0.198044 0.008693 
MP15 87.574139 0.174067 0.198766 0.032035 1167978.405983 1263096.024336 95117.618353 120.099608 245.939482 1.711931 247.651412 37677.582482 32995.818381 0.449830 0.627389 1272.299855 4.046332 998.700351 21.000010 4.080756 0.698327 0.291925 4.907655 18.855117 0.202495 0.008692 
MP16 87.758013 0.174605 0.198962 0.032041 1167760.241952 1262876.557975 95116.316023 120.077909 240.965868 1.704873 242.670741 37678.403418 33065.818217 0.460078 0.627574 1301.167595 4.047159 998.698368 20.000139 4.573421 0.695448 0.285507 4.691441 18.865018 0.207108 0.008695 
MP17 87.804528 0.180124 0.205142 0.032034 1167780.984437 1262895.645133 95114.660697 120.079467 235.928451 1.698308 237.626759 37670.033210 33075.994870 0.469985 0.627422 1329.195777 4.046202 998.699749 20.000139 4.059708 0.692770 0.279420 4.495748 18.857961 0.211568 0.008693 
MP18 87.600988 0.176479 0.201458 0.032070 1167773.358776 1262887.193007 95113.834230 120.080636 230.708929 1.690599 232.399528 37713.313035 33037.234852 0.479991 0.628134 1357.499979 4.050813 998.699380 18.999977 4.527586 0.689625 0.273906 4.310201 18.859842 0.216072 0.008702 
MP19 87.478384 0.183581 0.209859 0.032034 1167904.511957 1263013.633896 95109.121938 120.092357 225.467093 1.686053 227.153146 37674.891311 32957.386027 0.489866 0.627403 1385.496347 4.046297 998.697768 18.999977 3.993027 0.687771 0.268072 4.138242 18.868249 0.220517 0.008692 
MP20 87.182259 0.179689 0.206107 0.032044 1167635.724645 1262742.547737 95106.823092 120.065293 220.097386 1.669734 221.767120 37677.753707 32848.316896 0.500159 0.627662 1414.449177 4.047513 998.698760 18.000106 4.445298 0.681114 0.262664 3.969644 18.862845 0.225151 0.008696 
MP21 86.712099 0.181745 0.209596 0.032031 1167712.166295 1262815.846875 95103.680580 120.072326 214.620289 1.659870 216.280159 37664.625786 32659.787536 0.509890 0.627388 1442.009287 4.045863 998.699526 18.000106 3.886747 0.677090 0.257539 3.819603 18.858999 0.229531 0.008692 
MP22 86.103977 0.180095 0.209160 0.032045 1167720.321276 1262825.292935 95104.971659 120.073914 209.080794 1.652874 210.733668 37681.229044 32445.036696 0.519865 0.627652 1470.231507 4.047594 998.699191 16.999945 4.321993 0.674236 0.252703 3.674397 18.860729 0.234022 0.008696 
MP23 86.636656 0.188285 0.217327 0.029044 1169017.670539 1264123.639095 95105.968556 120.057367 190.510449 1.613997 192.124447 34148.063442 29584.740357 0.519986 0.568919 1470.471172 3.668581 998.698364 14.999912 4.428233 0.658378 0.229003 3.677283 18.866493 0.234076 0.007882 
MP24 87.311193 0.189434 0.216964 0.029045 1169055.091559 1264160.792557 95105.700997 120.061153 195.794949 1.612337 197.407286 34150.117970 29816.875273 0.510033 0.568926 1442.348919 3.668684 998.698978 16.000073 3.966982 0.657701 0.233474 3.822197 18.863389 0.229596 0.007882 
MP25 87.924208 0.190157 0.216274 0.029029 1169056.959244 1264161.811490 95104.852246 120.060701 201.044573 1.612057 202.656630 34131.770447 30010.088930 0.500043 0.568624 1414.092594 3.666730 998.698241 16.000073 4.502336 0.657587 0.238013 3.976482 18.867164 0.225098 0.007878 
MP26 88.044550 0.186110 0.211382 0.029063 1169061.824260 1264168.570763 95106.746503 120.062829 205.821318 1.609690 207.431008 34172.061165 30086.637425 0.489775 0.569280 1385.068833 3.670994 998.697940 16.000073 4.989466 0.656621 0.243283 4.144899 18.868718 0.220476 0.007887 
MP27 88.132982 0.187085 0.212276 0.029057 1168866.943882 1263975.915833 95108.971951 120.042750 210.198315 1.606375 211.804690 34159.629301 30105.899864 0.480009 0.569216 1357.336171 3.670275 998.697193 16.999945 4.435957 0.655269 0.248205 4.315288 18.872321 0.216080 0.007886 
MP28 88.324871 0.183739 0.208027 0.029057 1168978.746735 1264089.531702 95110.784967 120.054241 215.156599 1.609908 216.766508 34163.049240 30174.469014 0.470067 0.569192 1329.287245 3.670293 998.696627 18.000106 3.941439 0.656710 0.253443 4.499753 18.875357 0.211604 0.007886 
MP29 88.398059 0.187106 0.211663 0.029011 1168928.648471 1264038.380129 95109.731658 120.046994 219.603856 1.610562 221.214419 34106.847037 30149.790753 0.460253 0.568307 1301.494249 3.664478 998.696254 18.000106 4.394968 0.656977 0.258446 4.693788 18.877204 0.207186 0.007874 
MP30 88.164625 0.186872 0.211958 0.029022 1168977.591267 1264088.550094 95110.958827 120.052588 224.180550 1.607693 225.788243 34121.256815 30082.878052 0.449918 0.568508 1272.299748 3.665858 998.695583 18.000106 4.861697 0.655806 0.264475 4.911878 18.880702 0.202534 0.007876 
MP31 87.789192 0.191575 0.218221 0.029025 1168994.755458 1264106.592030 95111.836572 120.054611 228.301327 1.608622 229.909949 34124.673175 29957.774725 0.440011 0.568551 1244.294458 3.666168 998.694292 18.999977 4.282060 0.656186 0.270451 5.135551 18.887330 0.198074 0.007877 
MP32 87.285312 0.182341 0.208902 0.029041 1168963.250120 1264075.519991 95112.269871 120.052301 232.368725 1.613900 233.982625 34142.512772 29801.398903 0.430099 0.568865 1216.254400 3.668160 998.692937 18.999977 4.696851 0.658338 0.276836 5.374937 18.894227 0.193613 0.007881 
MP33 86.546891 0.177340 0.204906 0.029046 1168961.675068 1264074.277982 95112.602914 120.052336 236.275681 1.600986 237.876666 34148.536976 29554.496984 0.419554 0.568965 1186.432708 3.668805 998.693319 20.000139 4.095118 0.653070 0.283845 5.648528 18.892272 0.188865 0.007883 
MP34 86.865397 0.187079 0.215367 0.026063 1170698.309487 1265813.874298 95115.564811 120.096040 212.670369 1.536187 214.206556 30652.665462 26626.559431 0.419681 0.510441 1187.008083 3.292024 998.692462 16.999945 4.688056 0.626638 0.254571 5.651441 18.898698 0.188923 0.007072 
MP35 87.541100 0.188753 0.215616 0.026045 1170866.583415 1265984.260568 95117.677153 120.112291 209.036804 1.545939 210.582742 30636.454435 26819.489125 0.429967 0.510066 1216.183497 3.289833 998.694098 16.999945 4.317507 0.630616 0.248298 5.384310 18.890532 0.193553 0.007067 
MP36 88.011309 0.194231 0.220689 0.026041 1170885.960121 1266004.954897 95118.994777 120.114328 205.365046 1.531606 206.896652 30631.402247 26959.098018 0.439902 0.509970 1244.294776 3.289241 998.691956 16.999945 3.943063 0.624769 0.242645 5.143868 18.901517 0.198025 0.007065 
