MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.603189 0.162387 0.194236 0.035019 1167045.861653 1263020.418883 95974.557230 120.246483 221.490657 2.268343 223.759000 41211.179958 34453.860588 0.519544 0.685428 1470.377204 4.423352 998.036413 18.499896 4.087593 0.925297 0.276135 3.673985 21.995040 0.233877 0.009496 
MP02 84.101344 0.163472 0.194375 0.035011 1167034.891741 1263011.407185 95976.515444 120.244856 227.114183 2.272861 229.387044 41200.831168 34650.452563 0.509692 0.685270 1442.485339 4.422300 998.036674 18.499896 4.661077 0.927140 0.281408 3.817402 21.993882 0.229442 0.009494 
MP03 84.332047 0.169479 0.200966 0.034985 1166887.408333 1262860.221369 95972.813037 120.228603 232.072477 2.278563 234.351040 41164.937669 34715.234707 0.499862 0.684813 1414.570516 4.419055 998.034333 19.500058 4.166559 0.929466 0.286750 3.969060 22.004015 0.225017 0.009488 
MP04 84.533302 0.161911 0.191535 0.035025 1166943.138405 1262917.683079 95974.544674 120.236506 237.881128 2.283862 240.164990 41214.861058 34840.282846 0.489502 0.685576 1385.298472 4.424121 998.034970 19.500058 4.758922 0.931628 0.293145 4.138763 22.001272 0.220353 0.009498 
MP05 84.686084 0.158236 0.186850 0.035000 1166816.036805 1262794.781683 95978.744878 120.222395 243.043416 2.288778 245.332194 41179.614237 34873.402653 0.479676 0.685112 1357.410371 4.420869 998.032095 20.499929 4.285498 0.933633 0.298948 4.310116 22.013779 0.215930 0.009492 
MP06 84.763745 0.158234 0.186676 0.034996 1166856.609342 1262833.397090 95976.787749 120.226452 248.373026 2.295756 250.668782 41176.974594 34903.145811 0.469857 0.685034 1329.644992 4.420440 998.031221 21.500091 3.828846 0.936480 0.305161 4.492161 22.017654 0.211510 0.009491 
MP07 84.641562 0.155611 0.183847 0.034997 1166688.060852 1262662.036314 95973.975462 120.209403 253.292234 2.473506 255.765740 41171.791301 34848.447329 0.459804 0.685094 1301.105296 4.420516 998.030061 21.500091 4.330504 1.008987 0.311860 4.690721 22.022573 0.206985 0.009492 
MP08 84.445018 0.157704 0.186753 0.035014 1166751.346450 1262729.881132 95978.534682 120.216898 258.566834 2.492665 261.059498 41194.312568 34786.544592 0.449666 0.685405 1272.457174 4.422660 998.029547 22.499962 3.868534 1.016802 0.319036 4.904581 22.024899 0.202421 0.009496 
MP09 84.309716 0.157750 0.187108 0.034978 1166627.956755 1262613.134551 95985.177797 120.202299 263.717451 2.495927 266.213378 41147.228224 34691.111239 0.439777 0.684747 1244.399182 4.418143 998.029167 22.499962 4.393791 1.018133 0.325896 5.127706 22.026456 0.197969 0.009487 
MP10 83.894205 0.156683 0.186762 0.035040 1166528.028046 1262514.633777 95986.605731 120.195643 268.999136 2.501720 271.500856 41217.252076 34578.886058 0.429830 0.685969 1216.217303 4.425909 998.028723 23.500123 3.932253 1.020496 0.334034 5.367637 22.028310 0.193491 0.009504 
MP11 83.667662 0.154585 0.184761 0.035024 1166619.266824 1262606.751804 95987.484980 120.204177 274.618723 2.507345 277.126067 41201.745620 34472.537374 0.419795 0.685639 1187.865459 4.423934 998.027864 23.500123 4.505335 1.022790 0.341854 5.627368 22.032167 0.188974 0.009499 
MP12 84.310102 0.159325 0.188975 0.032027 1168417.926413 1264408.618976 95990.692563 120.224497 253.047257 2.435240 255.482497 37682.474897 31770.133104 0.419626 0.626916 1187.488094 4.045377 998.027780 21.500091 4.305522 0.993377 0.312701 5.639627 22.034331 0.188898 0.008686 
MP13 84.653229 0.169315 0.200010 0.032028 1168328.811016 1264320.546749 95991.735733 120.215592 247.972023 2.427408 250.399431 37680.610237 31897.853128 0.429881 0.626955 1216.464664 4.045482 998.026462 21.500091 3.787952 0.990183 0.305260 5.373749 22.040024 0.193515 0.008686 
MP14 84.877294 0.159428 0.187834 0.032058 1168329.551501 1264323.496385 95993.944884 120.217403 243.270001 2.410186 245.680187 37716.413003 32012.670933 0.439713 0.627538 1244.294434 4.049271 998.025028 20.499929 4.308605 0.983157 0.298712 5.136070 22.046316 0.197940 0.008694 
MP15 85.210144 0.163648 0.192052 0.031993 1168164.426805 1264158.304932 95993.878128 120.197178 238.315955 2.393172 240.709126 37633.870931 32067.875783 0.449605 0.626322 1272.181331 4.041090 998.024838 20.499929 3.803394 0.976217 0.291574 4.912674 22.046984 0.202394 0.008677 
MP16 85.275061 0.162980 0.191123 0.032054 1168242.802875 1264233.272634 95990.469759 120.208095 233.603855 2.373133 235.976988 37709.547494 32156.839666 0.459873 0.627495 1301.292986 4.048838 998.027245 19.500058 4.322728 0.968043 0.285598 4.695630 22.036501 0.207016 0.008694 
MP17 85.342809 0.165489 0.193911 0.032038 1168192.038821 1264182.470980 95990.432159 120.202503 228.705434 2.345278 231.050712 37688.433197 32164.367466 0.469799 0.627190 1329.349221 4.046775 998.023506 19.500058 3.823190 0.956680 0.279427 4.499338 22.052845 0.211484 0.008689 
MP18 85.333455 0.163447 0.191539 0.032036 1168266.091544 1264256.295617 95990.204073 120.209881 223.951332 2.318854 226.270186 37687.952108 32160.431577 0.479651 0.627123 1357.268960 4.046473 998.024046 18.499896 4.338531 0.945901 0.273659 4.316406 22.050549 0.215919 0.008688 
MP19 85.159896 0.164361 0.193003 0.032040 1168258.396102 1264247.055560 95988.659458 120.209314 218.910418 2.291664 221.202082 37692.585665 32098.966690 0.489704 0.627205 1385.712783 4.046989 998.023997 18.499896 3.824462 0.934810 0.268076 4.140996 22.050757 0.220444 0.008690 
MP20 85.014137 0.171842 0.202133 0.032021 1168149.086375 1264140.679707 95991.593332 120.197436 213.921517 2.262017 216.183534 37667.103187 32022.362815 0.499901 0.626875 1414.497369 4.044662 998.021890 17.500025 4.315567 0.922717 0.262470 3.973812 22.059885 0.225035 0.008685 
MP21 84.811797 0.163627 0.192929 0.032042 1168248.375882 1264241.943307 95993.567425 120.208626 209.386090 2.240602 211.626691 37694.539957 31969.416701 0.509797 0.627244 1442.565869 4.047230 998.022018 17.500025 3.853047 0.913981 0.257526 3.821001 22.059428 0.229489 0.008690 
MP22 84.362934 0.168269 0.199458 0.032013 1168110.454177 1264101.904314 95991.450137 120.193158 204.101955 2.229464 206.331419 37656.279131 31767.941796 0.519619 0.626729 1470.263228 4.043646 998.021155 16.499864 4.314335 0.909438 0.252451 3.677963 22.063065 0.233911 0.008683 
MP23 85.057298 0.176427 0.207422 0.029061 1170109.420961 1266095.862624 95986.441663 120.250418 186.740789 2.188960 188.929749 34200.083220 29089.666802 0.519513 0.568798 1470.312945 3.670751 998.023802 14.500121 4.543596 0.892915 0.229163 3.683998 22.053441 0.233863 0.007880 
MP24 85.541243 0.175215 0.204831 0.029065 1170128.140032 1266112.160980 95984.020947 120.252763 191.544359 2.174970 193.719329 34204.963447 29259.350992 0.509618 0.568864 1442.324947 3.671211 998.021634 15.499993 4.033590 0.887209 0.233639 3.828429 22.062956 0.229409 0.007881 
MP25 85.856650 0.182956 0.213094 0.029046 1170280.208620 1266263.180900 95982.972280 120.267432 195.931253 2.171306 198.102559 34186.547155 29351.424250 0.499880 0.568454 1414.850248 3.668788 998.021319 15.499993 4.480963 0.885714 0.238019 3.979078 22.064483 0.225025 0.007876 
MP26 85.809147 0.176972 0.206239 0.029064 1170080.136632 1266065.485539 95985.348907 120.247842 200.140250 2.167259 202.307508 34202.622076 29348.978193 0.489489 0.568860 1385.327215 3.671111 998.021453 15.499993 4.910194 0.884063 0.243245 4.149773 22.063705 0.220348 0.007881 
MP27 86.071085 0.171394 0.199130 0.029050 1170039.879242 1266025.695149 95985.815907 120.243233 204.773651 2.168449 206.942100 34185.362636 29423.712538 0.479755 0.568606 1357.750585 3.669403 998.020252 16.499864 4.382834 0.884549 0.248070 4.319910 22.068924 0.215966 0.007878 
MP28 86.115212 0.174031 0.202091 0.029055 1169975.082817 1265960.642057 95985.559241 120.237108 209.378065 2.162700 211.540765 34188.768180 29441.730365 0.469625 0.568708 1329.047928 3.669964 998.017865 17.500025 3.852229 0.882204 0.253466 4.508275 22.079309 0.211405 0.007879 
MP29 86.132734 0.171532 0.199148 0.029030 1170127.008874 1266113.212431 95986.203557 120.251430 213.810457 2.159973 215.970431 34163.898581 29426.300024 0.459724 0.568192 1301.106199 3.666857 998.018192 17.500025 4.304242 0.881091 0.258690 4.704597 22.078029 0.206949 0.007872 
MP30 85.826878 0.168906 0.196799 0.029063 1170076.016611 1266061.408927 95985.392317 120.247508 218.142068 2.162526 220.304594 34201.346157 29353.947492 0.449579 0.568842 1272.372699 3.670988 998.020342 17.500025 4.745977 0.882132 0.264830 4.919255 22.068567 0.202382 0.007881 
MP31 85.684778 0.176367 0.205832 0.029038 1170104.820168 1266086.111460 95981.291291 120.249311 222.470218 2.165347 224.635565 34172.477285 29280.611151 0.439806 0.568349 1244.723826 3.667836 998.020009 18.499896 4.187488 0.883283 0.270481 5.140352 22.070042 0.197982 0.007874 
MP32 85.360894 0.170956 0.200274 0.029049 1170018.883061 1266000.758532 95981.875471 120.241192 226.923262 2.177736 229.100998 34182.644155 29178.610589 0.429746 0.568576 1216.211231 3.669179 998.018680 18.499896 4.641607 0.888337 0.276923 5.383808 22.075779 0.193454 0.007877 
MP33 85.109136 0.165566 0.194534 0.029024 1169999.688582 1265985.212847 95985.524265 120.237842 231.462059 2.174980 233.637039 34152.328807 29066.751914 0.419793 0.568095 1188.026675 3.666021 998.020415 19.500058 4.104309 0.887213 0.283249 5.642185 22.068170 0.188973 0.007871 
MP34 85.338448 0.171456 0.200913 0.026044 1171142.836192 1267129.257936 95986.421744 120.221445 208.369743 2.087863 210.457606 30641.331468 26148.836808 0.419274 0.509798 1186.476470 3.289596 998.017923 16.499864 4.749562 0.851676 0.254497 5.662479 22.080217 0.188740 0.007063 
MP35 85.774731 0.177328 0.206737 0.026060 1171212.698626 1267196.960094 95984.261468 120.229365 204.382807 2.094112 206.476919 30662.363042 26300.559436 0.429823 0.510098 1216.367638 3.291640 998.017120 16.499864 4.342976 0.854225 0.248397 5.387924 22.083795 0.193488 0.007067 
MP36 86.163534 0.182839 0.212199 0.026035 1171236.947616 1267222.209904 95985.262287 120.231060 200.413323 2.084656 202.497980 30633.475727 26394.885385 0.439837 0.509608 1244.716561 3.288500 998.014868 16.499864 3.938171 0.850368 0.242508 5.145412 22.093675 0.197996 0.007060 
MP37 86.317488 0.178813 0.207157 0.026031 1171202.473729 1267189.909542 95987.435813 120.227023 196.347079 2.075053 198.422133 30628.290156 26437.570584 0.449605 0.509546 1272.338923 3.288044 998.017880 15.499993 4.523368 0.846451 0.237210 4.924265 22.080466 0.202393 0.007059 
MP38 86.557436 0.175255 0.202473 0.026028 1171260.636482 1267246.126769 95985.490286 120.233298 192.549473 2.064266 194.613739 30625.510092 26508.656392 0.459624 0.509462 1300.725342 3.287587 998.013835 15.499993 4.136091 0.842050 0.232001 4.711933 22.098219 0.206904 0.007058 
MP39 86.578502 0.179030 0.206783 0.026050 1171179.852093 1267160.911528 95981.059435 120.226327 188.585458 2.056717 190.642174 30650.393067 26536.651293 0.469708 0.509921 1329.225050 3.290458 998.011156 14.500121 4.731715 0.838971 0.227225 4.511745 22.109842 0.211443 0.007065 
