MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.853431 0.167215 0.194769 0.035073 1166523.027001 1262867.132763 96344.105763 120.165505 227.985751 2.035136 230.020887 41257.189285 35420.712595 0.519758 0.686711 1470.487721 4.430136 998.292840 18.999977 4.249878 0.830168 0.276538 3.670844 20.838937 0.233973 0.009514 
MP02 86.375475 0.164721 0.190704 0.035064 1166496.575041 1262840.818643 96344.243603 120.161605 233.860931 2.027886 235.888816 41245.727989 35626.193286 0.509777 0.686549 1442.226433 4.429024 998.298666 18.999977 4.849025 0.827210 0.281886 3.816009 20.811900 0.229480 0.009512 
MP03 87.044345 0.173615 0.199455 0.035036 1166447.964083 1262793.511203 96345.547121 120.154573 240.142595 2.037726 242.180322 41210.516811 35871.424622 0.499966 0.686021 1414.429011 4.425484 998.302589 20.000139 4.489464 0.831225 0.287196 3.967293 20.793650 0.225064 0.009504 
MP04 87.177758 0.164554 0.188757 0.035074 1166238.085871 1262584.702838 96346.616967 120.135503 245.728070 2.106377 247.834447 41247.995052 35959.077203 0.489793 0.686809 1385.537391 4.430221 998.300658 20.000139 5.059067 0.859228 0.293499 4.133736 20.802394 0.220484 0.009515 
MP05 87.500239 0.159324 0.182084 0.035074 1166283.288570 1262631.974524 96348.685954 120.140307 251.805570 2.106220 253.911790 41250.186347 36094.011730 0.479854 0.686806 1357.449463 4.430285 998.299336 21.000010 4.678976 0.859165 0.299576 4.306746 20.808580 0.216010 0.009515 
MP06 87.728137 0.161895 0.184542 0.035038 1166233.491337 1262585.295029 96351.803691 120.132892 257.515990 2.112372 259.628361 41204.883554 36148.276640 0.470008 0.686113 1329.556652 4.425683 998.301429 21.999881 4.261450 0.861674 0.305543 4.489143 20.798822 0.211578 0.009506 
MP07 87.591585 0.161131 0.183957 0.035064 1166156.837674 1262510.426593 96353.588919 120.126404 262.775089 2.229226 265.004315 41233.926392 36117.449617 0.460093 0.686652 1301.474049 4.429035 998.302866 21.999881 4.797770 0.909341 0.312372 4.684648 20.792071 0.207115 0.009513 
MP08 87.403592 0.161543 0.184824 0.035051 1166164.713575 1262518.990684 96354.277109 120.126515 268.044334 2.273737 270.318071 41218.725719 36026.647034 0.449915 0.686398 1272.682717 4.427400 998.302491 23.000042 4.334964 0.927498 0.319321 4.899038 20.793825 0.202533 0.009510 
MP09 87.009934 0.159121 0.182877 0.035047 1166075.820999 1262430.421187 96354.600187 120.117589 272.911005 2.277203 275.188208 41210.813228 35857.501561 0.439894 0.686345 1244.289934 4.426893 998.299271 23.000042 4.831264 0.928911 0.326570 5.124792 20.808673 0.198022 0.009509 
