MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.596825 0.161911 0.193681 0.035051 1167179.672127 1263698.892670 96519.220544 120.233156 222.063845 1.904016 223.967861 41254.086749 34487.106646 0.519589 0.686090 1470.423516 4.427378 998.277626 18.499896 4.146046 0.776682 0.276378 3.673287 20.910356 0.233897 0.009505 
MP02 83.880496 0.163303 0.194685 0.035069 1167179.297324 1263698.627209 96519.329884 120.234188 227.224020 1.918010 229.142030 41274.768016 34621.480190 0.509833 0.686425 1442.820342 4.429563 998.276921 18.499896 4.672278 0.782390 0.281804 3.815183 20.913610 0.229505 0.009510 
MP03 84.199941 0.169386 0.201171 0.035049 1167038.624318 1263557.573607 96518.949290 120.218717 232.452183 1.939577 234.391760 41246.312823 34729.371224 0.499999 0.686085 1414.900702 4.427080 998.276747 19.500058 4.205281 0.791188 0.287204 3.966758 20.914263 0.225079 0.009505 
MP04 84.402795 0.160267 0.189883 0.035065 1167094.694311 1263612.805334 96518.111022 120.225214 237.952122 2.102289 240.054411 41267.972068 34831.321717 0.489625 0.686388 1385.580129 4.429159 998.278170 19.500058 4.766162 0.857561 0.293419 4.136610 20.907750 0.220409 0.009509 
MP05 84.562706 0.159643 0.188786 0.035025 1167063.619977 1263585.152382 96521.532405 120.219720 243.050399 2.138828 245.189227 41218.411231 34855.403895 0.479713 0.685611 1357.500873 4.424041 998.278244 20.499929 4.286210 0.872466 0.299143 4.309393 20.907383 0.215947 0.009499 
MP06 84.641729 0.160113 0.189166 0.035022 1166918.689314 1263440.085137 96521.395823 120.204774 248.413475 2.149020 250.562495 41210.059188 34880.906687 0.469799 0.685600 1329.361453 4.423695 998.278114 21.500091 3.832971 0.876623 0.305451 4.493205 20.907831 0.211484 0.009499 
MP07 84.417930 0.158824 0.188140 0.035070 1166931.130620 1263455.783196 96524.652576 120.209118 253.481594 2.158714 255.640308 41268.046262 34837.630417 0.459887 0.686530 1301.339633 4.429772 998.275357 21.500091 4.349815 0.880578 0.312457 4.688856 20.920579 0.207022 0.009511 
MP08 84.338133 0.160257 0.190017 0.035049 1166906.837442 1263433.747154 96526.909712 120.205376 258.891656 2.161008 261.052664 41241.507103 34782.317153 0.449645 0.686120 1272.335849 4.427060 998.275649 22.499962 3.901659 0.881513 0.319384 4.904961 20.919210 0.202411 0.009506 
MP09 84.072647 0.155307 0.184730 0.035069 1166883.101037 1263413.664945 96530.563908 120.204288 264.063326 2.157067 266.220393 41265.112682 34692.672435 0.439782 0.686523 1244.422393 4.429640 998.274213 22.499962 4.429063 0.879906 0.326738 5.127377 20.925820 0.197971 0.009511 
MP10 83.837892 0.156256 0.186379 0.035039 1166765.159500 1263296.060107 96530.900607 120.190537 269.174250 2.156940 271.331190 41224.927895 34562.110606 0.429899 0.685972 1216.387415 4.425833 998.274079 23.500123 3.950111 0.879854 0.333981 5.365908 20.926313 0.193523 0.009504 
MP11 83.435304 0.155299 0.186131 0.035059 1166967.266577 1263498.017415 96530.750837 120.211983 274.853322 2.149319 277.002641 41255.600831 34421.736072 0.419349 0.686297 1186.643440 4.428324 998.276796 23.500123 4.529260 0.876745 0.342546 5.639240 20.913988 0.188774 0.009508 
MP12 84.114924 0.160052 0.190277 0.032045 1168464.586608 1264992.548300 96527.961691 120.200674 253.036405 2.094517 255.130922 37706.030899 31716.399354 0.419535 0.627339 1187.113275 4.047706 998.274868 21.500091 4.304415 0.854390 0.312980 5.642018 20.924449 0.188857 0.008691 
MP13 84.524318 0.169507 0.200543 0.032049 1168543.762488 1265072.327259 96528.564770 120.208916 248.155146 2.092339 250.247485 37713.112776 31876.751265 0.429870 0.627392 1216.398045 4.048188 998.275244 21.500091 3.806627 0.853502 0.305481 5.373987 20.922800 0.193509 0.008692 
MP14 84.865958 0.172753 0.203559 0.032034 1168654.772747 1265183.429071 96528.656324 120.219549 243.452159 2.077002 245.529160 37698.962946 31993.586129 0.439717 0.627074 1244.317548 4.046313 998.274685 20.499929 4.327181 0.847246 0.298488 5.136025 20.925497 0.197942 0.008688 
MP15 84.997340 0.167537 0.197108 0.032056 1168582.192345 1265110.838000 96528.645655 120.213343 238.524414 2.070180 240.594594 37722.988117 32063.536454 0.449728 0.627522 1272.614710 4.049103 998.274214 20.499929 3.824652 0.844463 0.292053 4.909858 20.927591 0.202449 0.008694 
MP16 85.146899 0.169111 0.198611 0.032057 1168501.516123 1265033.044172 96531.528050 120.205213 233.587791 2.058929 235.646720 37720.802265 32118.093375 0.459968 0.627550 1301.546651 4.049145 998.273429 19.500058 4.321090 0.839873 0.285564 4.693682 20.931135 0.207058 0.008694 
MP17 85.313483 0.162798 0.190824 0.032039 1168482.672513 1265015.680010 96533.007497 120.202651 228.965214 2.056576 231.021790 37698.640285 32162.023247 0.469823 0.627203 1329.418747 4.046863 998.270873 19.500058 3.849682 0.838914 0.279419 4.498872 20.942903 0.211495 0.008690 
MP18 85.271768 0.166919 0.195750 0.032039 1168439.954734 1264974.393740 96534.439006 120.198192 224.079403 2.057657 226.137061 37697.967493 32145.723524 0.479737 0.627226 1357.446880 4.046936 998.271926 18.499896 4.351592 0.839355 0.273655 4.314845 20.938006 0.215958 0.008690 
MP19 84.967681 0.164747 0.193894 0.032070 1168418.323544 1264953.424915 96535.101370 120.197616 218.974230 2.069767 221.043997 37733.317026 32061.124623 0.489500 0.627819 1385.069003 4.050753 998.271438 18.499896 3.830969 0.844295 0.268450 4.144387 20.940236 0.220353 0.008698 
MP20 84.841009 0.166160 0.195849 0.032053 1168494.074461 1265026.871437 96532.796977 120.204439 213.979480 2.082754 216.062234 37715.819017 31998.481251 0.499794 0.627474 1414.235991 4.048643 998.271811 17.500025 4.321478 0.849592 0.262777 3.975459 20.938592 0.224986 0.008693 
MP21 84.753666 0.170614 0.201306 0.032053 1168462.922670 1264997.263278 96534.340608 120.201500 209.536408 2.080593 211.617001 37715.476132 31965.248627 0.509769 0.627492 1442.443839 4.048712 998.270010 17.500025 3.868376 0.848711 0.257642 3.821400 20.946864 0.229477 0.008694 
