MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.740555 0.171616 0.200158 0.035058 1166232.764181 1261628.391274 95395.627093 120.076473 227.618897 1.995388 229.614285 41229.627229 35350.511035 0.519839 0.686678 1470.172094 4.428282 998.783646 18.999977 4.212466 0.813954 0.276482 3.669702 18.421490 0.234010 0.009514 
MP02 86.350688 0.174950 0.202604 0.035048 1166074.347030 1261474.358870 95400.011840 120.060179 233.593871 2.000617 235.594488 41211.352381 35586.286225 0.510057 0.686516 1442.410664 4.426938 998.779550 18.999977 4.821791 0.816087 0.281717 3.811818 18.442816 0.229606 0.009511 
MP03 86.967988 0.178388 0.205119 0.035024 1166211.314056 1261613.834648 95402.520591 120.072762 239.854634 2.005209 241.859843 41187.770651 35820.175574 0.500084 0.686015 1414.279755 4.423940 998.779963 20.000139 4.460098 0.817960 0.287126 3.965429 18.440816 0.225117 0.009504 
MP04 87.125683 0.173856 0.199547 0.035064 1166109.468428 1261515.152172 95405.683744 120.064694 245.611985 2.010154 247.622139 41232.216052 35923.850054 0.489877 0.686825 1385.366832 4.429013 998.779618 20.000139 5.047229 0.819977 0.293455 4.132315 18.442514 0.220522 0.009516 
MP05 87.439784 0.176514 0.201869 0.035045 1166206.764024 1261616.182336 95409.418312 120.073706 251.538434 2.015259 253.553694 41213.074188 36036.623052 0.479900 0.686429 1357.205238 4.426630 998.778331 21.000010 4.651734 0.822060 0.299383 4.305948 18.449390 0.216031 0.009510 
MP06 87.586466 0.172306 0.196726 0.035044 1166072.618075 1261484.365182 95411.747107 120.059912 257.240838 2.020477 259.261316 41206.682737 36091.477088 0.470077 0.686441 1329.346872 4.426451 998.778470 21.999881 4.233391 0.824188 0.305644 4.487796 18.448505 0.211609 0.009510 
MP07 87.650355 0.172250 0.196520 0.035020 1166047.792350 1261468.747721 95420.955371 120.055853 262.888667 2.022076 264.910743 41176.772237 36091.587008 0.460061 0.685977 1301.001480 4.423383 998.779635 21.999881 4.809353 0.824840 0.312087 4.685376 18.442384 0.207100 0.009504 
MP08 87.454647 0.175061 0.200173 0.035018 1165981.425452 1261404.894732 95423.469280 120.049223 268.200684 2.023785 270.224468 41172.649352 36007.395030 0.449975 0.685966 1272.443227 4.423193 998.777691 23.000042 4.350908 0.825538 0.319078 4.897781 18.452509 0.202560 0.009504 
MP09 87.063368 0.176808 0.203080 0.035034 1166054.132104 1261479.118316 95424.986212 120.057700 273.218051 2.026678 275.244729 41194.428724 35865.257051 0.440008 0.686257 1244.303491 4.425225 998.776551 23.000042 4.862576 0.826718 0.326444 5.122136 18.458578 0.198073 0.009508 
MP10 86.563340 0.175881 0.203182 0.035054 1165981.886214 1261407.178759 95425.292545 120.051266 278.121056 2.038702 280.159758 41215.132108 35677.195139 0.430034 0.686656 1216.063722 4.427680 998.777937 23.999914 4.362710 0.831623 0.334210 5.362454 18.451225 0.193583 0.009513 
MP11 86.085154 0.165297 0.192016 0.035032 1166069.077028 1261494.745363 95425.668335 120.058916 283.271580 2.024591 285.296171 41192.734429 35460.828787 0.419717 0.686217 1186.927851 4.424991 998.778256 23.999914 4.887958 0.825866 0.342206 5.629372 18.449654 0.188939 0.009507 
MP12 86.627389 0.170185 0.196456 0.032017 1167824.307495 1263261.450749 95437.143254 120.073963 260.292826 1.973319 262.266145 37651.709849 32616.693018 0.419927 0.627112 1187.596955 4.044112 998.775675 21.999881 4.544631 0.804952 0.312574 5.631509 18.465326 0.189034 0.008688 
MP13 87.144502 0.172319 0.197740 0.032031 1167804.527804 1263241.779803 95437.251999 120.072807 255.749919 1.989022 257.738940 37667.793201 32825.410620 0.430040 0.627390 1216.190231 4.045883 998.774562 21.999881 4.081348 0.811357 0.305359 5.369737 18.471133 0.193586 0.008692 
MP14 87.549144 0.176549 0.201657 0.032041 1167695.016980 1263136.606755 95441.589775 120.062248 251.134510 1.978406 253.112916 37676.025427 32985.037683 0.440048 0.627610 1244.440276 4.047126 998.773646 21.000010 4.610542 0.807027 0.298519 5.128231 18.475809 0.198091 0.008695 
MP15 87.933126 0.178966 0.203525 0.032021 1167647.857061 1263089.118945 95441.261884 120.056406 246.523938 1.973901 248.497839 37650.695043 33107.432931 0.449895 0.627234 1272.255313 4.044603 998.773523 21.000010 4.140358 0.805189 0.291810 4.906250 18.476393 0.202524 0.008690 
MP16 88.088878 0.177400 0.201387 0.032054 1167831.414247 1263275.166734 95443.752487 120.076912 241.768808 1.971125 243.739934 37696.562560 33206.479039 0.460010 0.627838 1300.970720 4.048839 998.773396 20.000139 4.655304 0.804057 0.285668 4.692794 18.477284 0.207077 0.008698 
MP17 88.159108 0.176696 0.200429 0.032030 1167681.843230 1263126.541242 95444.698012 120.060496 236.532592 1.967434 238.500026 37663.256235 33203.590757 0.470108 0.627412 1329.437739 4.045818 998.772535 20.000139 4.121318 0.802551 0.279343 4.493402 18.481619 0.211623 0.008692 
MP18 87.943134 0.178370 0.202824 0.032055 1167728.946168 1263173.484609 95444.538441 120.066587 231.255387 1.962213 233.217601 37694.310885 33149.558418 0.479961 0.627882 1357.337370 4.048948 998.772625 18.999977 4.583313 0.800422 0.273813 4.310753 18.481203 0.216059 0.008699 
MP19 87.815696 0.182345 0.207646 0.032039 1167878.909325 1263324.118533 95445.209208 120.081140 226.124619 1.956375 228.080994 37679.897151 33088.863806 0.489842 0.627528 1385.364774 4.046912 998.771937 18.999977 4.060081 0.798040 0.268138 4.138630 18.484985 0.220507 0.008694 
MP20 87.482611 0.182872 0.209038 0.032043 1167800.309364 1263249.742253 95449.432889 120.073329 220.637906 1.947883 222.585789 37681.423013 32964.692635 0.500068 0.627615 1414.239553 4.047341 998.771622 18.000106 4.500420 0.794576 0.262691 3.971091 18.486548 0.225110 0.008695 
MP21 87.091914 0.179861 0.206518 0.032028 1167575.392938 1263027.985636 95452.592698 120.049534 215.227103 1.942435 217.169538 37657.320602 32796.481460 0.509975 0.627399 1442.114448 4.045551 998.772383 18.000106 3.948629 0.792353 0.257500 3.818320 18.482303 0.229570 0.008692 
MP22 86.498786 0.181149 0.209424 0.032026 1167710.771987 1263166.254110 95455.482123 120.063320 209.622807 1.935199 211.558006 37658.423099 32574.078903 0.519922 0.627310 1470.327438 4.045208 998.771515 16.999945 4.377267 0.789402 0.252538 3.673621 18.487014 0.234047 0.008691 
MP23 87.123545 0.184561 0.211838 0.029030 1169053.168997 1264513.924437 95460.755440 120.051652 191.264644 1.886591 193.151235 34132.826624 29737.728689 0.519909 0.568664 1470.217835 3.666852 998.771091 14.999912 4.505146 0.769574 0.228934 3.678394 18.490859 0.234041 0.007878 
MP24 87.669706 0.184610 0.210575 0.029047 1168919.235870 1264380.883448 95461.647578 120.038865 196.370460 1.888618 198.259078 34149.174322 29938.480774 0.509961 0.569028 1442.009292 3.669002 998.770393 16.000073 4.025673 0.770401 0.233550 3.823280 18.494350 0.229563 0.007884 
MP25 88.180190 0.189715 0.215145 0.029061 1169820.117841 1265285.061834 95464.943992 120.131367 201.658046 1.888434 203.546480 34191.615702 30150.231674 0.500034 0.569076 1414.485302 3.670729 998.771470 16.000073 4.564898 0.770326 0.238206 3.976577 18.489807 0.225095 0.007884 
MP26 88.408322 0.185029 0.209289 0.029084 1169755.576204 1265223.288400 95467.712196 120.126048 206.626998 1.889940 208.516937 34216.899665 30250.586951 0.489750 0.569536 1385.363849 3.673612 998.769870 16.000073 5.071628 0.770940 0.243404 4.145294 18.498104 0.220465 0.007891 
