MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.617969 0.175284 0.204729 0.035034 1166863.197327 1263913.682663 97050.485335 120.138745 227.524154 1.750512 229.274665 41222.155455 35293.572333 0.519636 0.686015 1469.978331 4.425159 998.789412 18.999977 4.202804 0.714065 0.276323 3.672633 18.395939 0.233918 0.009504 
MP02 86.133177 0.173579 0.201524 0.035049 1166806.223218 1263853.069928 97046.846710 120.134067 233.209484 1.949133 235.158617 41238.097267 35519.683418 0.509890 0.686322 1442.379600 4.427054 998.787031 18.999977 4.782591 0.795086 0.281731 3.814346 18.408384 0.229531 0.009509 
MP03 86.628960 0.178880 0.206490 0.035066 1166654.725619 1263705.760404 97051.034785 120.119662 239.356729 1.957289 241.314018 41253.664533 35737.620540 0.499962 0.686705 1414.211825 4.429258 998.786459 20.000139 4.409322 0.798413 0.287485 3.967292 18.411218 0.225062 0.009514 
MP04 86.982544 0.173366 0.199311 0.035069 1166759.067083 1263815.428104 97056.361021 120.130513 245.379866 1.952654 247.332520 41261.003152 35889.870254 0.489852 0.686735 1385.677127 4.429647 998.786280 20.000139 5.023558 0.796522 0.293431 4.132738 18.412295 0.220511 0.009514 
MP05 87.253308 0.172067 0.197204 0.035036 1166656.016645 1263715.502784 97059.486138 120.118192 251.094830 1.938179 253.033008 41217.829796 35963.920005 0.479829 0.686122 1357.254299 4.425469 998.785546 21.000010 4.606495 0.790617 0.299293 4.307264 18.416036 0.215999 0.009506 
MP06 87.366153 0.170017 0.194603 0.035061 1166633.443055 1263693.563636 97060.120581 120.117138 256.993192 1.924440 258.917632 41246.667677 36035.626683 0.469860 0.686610 1329.051575 4.428598 998.786904 21.999881 4.208136 0.785013 0.305861 4.491912 18.408877 0.211512 0.009513 
MP07 87.389690 0.169155 0.193564 0.035057 1166609.664768 1263669.108013 97059.443245 120.114841 262.585184 1.916420 264.501604 41241.708527 36041.001407 0.460014 0.686549 1301.187618 4.428163 998.784155 21.999881 4.778404 0.781742 0.312380 4.686271 18.423290 0.207079 0.009512 
MP08 87.225732 0.170986 0.196027 0.035034 1166520.215771 1263580.514735 97060.298963 120.104023 267.852209 1.910166 269.762375 41210.169941 35945.872471 0.449873 0.686115 1272.445045 4.425163 998.786930 23.000042 4.315371 0.779190 0.319219 4.899985 18.408602 0.202514 0.009506 
MP09 86.883903 0.173780 0.200014 0.035041 1166562.561424 1263623.091850 97060.530426 120.108909 272.931685 1.905294 274.836980 41219.973552 35813.521797 0.439932 0.686237 1244.351986 4.426041 998.785534 23.000042 4.833373 0.777203 0.326491 5.123924 18.415988 0.198039 0.009507 
MP10 86.342755 0.170656 0.197650 0.035062 1166494.558781 1263556.912188 97062.353407 120.103356 277.680933 1.908133 279.589066 41243.465837 35610.744785 0.430016 0.686677 1216.276332 4.428775 998.784230 23.999914 4.317827 0.778361 0.334234 5.362902 18.422764 0.193575 0.009513 
MP11 85.760873 0.166184 0.193776 0.035059 1166461.721535 1263525.449295 97063.727761 120.099766 282.597366 1.900508 284.497874 41238.124206 35366.175340 0.419700 0.686619 1187.081269 4.428332 998.784540 23.999914 4.819202 0.775251 0.342420 5.629776 18.421096 0.188931 0.009513 
MP12 86.339386 0.172543 0.199842 0.032033 1168288.876223 1265355.241443 97066.365220 120.121491 259.934355 1.806098 261.740453 37686.236543 32538.065176 0.419673 0.627311 1187.113536 4.046193 998.782081 21.999881 4.508074 0.736739 0.312862 5.638302 18.436215 0.188919 0.008691 
MP13 86.768238 0.186257 0.214661 0.032059 1168360.351968 1265435.784896 97075.432928 120.130146 255.117311 1.810285 256.927596 37718.928524 32728.049611 0.430016 0.627787 1216.412161 4.049412 998.781845 21.999881 4.016835 0.738447 0.305570 5.370294 18.437561 0.193575 0.008698 
MP14 87.251345 0.182299 0.208935 0.032060 1168273.223015 1265357.234589 97084.011574 120.121528 250.757216 1.795014 252.552230 37717.767097 32909.258960 0.439904 0.627837 1244.337754 4.049585 998.780110 21.000010 4.572066 0.732218 0.298725 5.131583 18.446582 0.198026 0.008698 
MP15 87.649847 0.177534 0.202550 0.032035 1168348.378536 1265433.249610 97084.871073 120.127798 246.142825 1.783887 247.926712 37689.732231 33034.992679 0.449811 0.627320 1272.395946 4.046361 998.780729 21.000010 4.101493 0.727679 0.291905 4.908073 18.443430 0.202486 0.008691 
MP16 88.023873 0.181594 0.206301 0.032031 1168283.010661 1265360.996290 97077.985629 120.121046 241.599417 1.771971 243.371389 37683.245084 33170.251891 0.460120 0.627266 1301.519355 4.045896 998.779769 20.000139 4.638030 0.722818 0.285340 4.690622 18.448370 0.207127 0.008690 
MP17 87.928523 0.178918 0.203481 0.032025 1168099.801159 1265170.736325 97070.935165 120.102070 236.174544 1.759832 237.934376 37670.435831 33123.057782 0.470001 0.627201 1329.366138 4.045161 998.779485 20.000139 4.084804 0.717867 0.279312 4.495463 18.449619 0.211575 0.008689 
MP18 87.715819 0.179268 0.204374 0.032043 1168216.907570 1265291.803604 97074.896034 120.114866 230.841729 1.750469 232.592198 37695.654757 33065.052324 0.479929 0.627521 1357.517554 4.047434 998.780316 18.999977 4.541129 0.714047 0.273674 4.311377 18.445412 0.216044 0.008694 
MP19 87.481065 0.178469 0.204009 0.032047 1168287.253834 1265367.951119 97080.697285 120.122218 225.642923 1.741384 227.384307 37702.374930 32982.438990 0.489679 0.627575 1385.139969 4.047907 998.780531 18.999977 4.010958 0.710341 0.268248 4.141385 18.444385 0.220433 0.008695 
MP20 87.234795 0.180550 0.206970 0.032023 1168214.495911 1265302.765699 97088.269789 120.113723 220.147770 1.727009 221.874780 37670.973369 32862.196429 0.500027 0.627120 1414.360211 4.044829 998.778825 18.000106 4.450436 0.704478 0.262506 3.971793 18.453263 0.225091 0.008688 
MP21 86.731414 0.177220 0.204332 0.032040 1168152.021084 1265240.922052 97088.900967 120.108452 214.710780 1.712718 216.423498 37689.059461 32688.254212 0.509919 0.627463 1442.310273 4.046956 998.776895 18.000106 3.895975 0.698648 0.257554 3.819151 18.463304 0.229544 0.008693 
MP22 86.196028 0.180773 0.209724 0.032018 1168137.309769 1265225.735858 97088.426090 120.105766 209.143032 1.703010 210.846042 37662.707226 32463.757614 0.519819 0.627045 1470.295799 4.044215 998.777342 16.999945 4.328340 0.694688 0.252481 3.675100 18.460944 0.234001 0.008687 
MP23 86.643593 0.187934 0.216905 0.029045 1169327.788531 1266417.816393 97090.027862 120.079691 190.564668 1.659709 192.224377 34157.894938 29595.627446 0.519859 0.568879 1470.247573 3.668667 998.776786 14.999912 4.433762 0.677025 0.229043 3.679089 18.465290 0.234019 0.007881 
MP24 87.379977 0.187999 0.215152 0.029028 1169377.645804 1266466.804262 97089.158457 120.083957 195.842717 1.657278 197.499995 34139.262800 29830.879840 0.509985 0.568538 1442.348996 3.666535 998.777007 16.000073 3.971854 0.676033 0.233338 3.822952 18.464189 0.229574 0.007877 
MP25 87.854053 0.188506 0.214567 0.029032 1169357.464916 1266446.251061 97088.786145 120.082223 200.873626 1.653022 202.526648 34143.216302 29996.199338 0.500087 0.568617 1414.345255 3.667017 998.775784 16.000073 4.484903 0.674297 0.237989 3.975775 18.470574 0.225118 0.007878 
MP26 88.158049 0.187075 0.212204 0.029030 1169290.077308 1266377.790459 97087.713151 120.075139 205.851574 1.651613 207.503187 34139.264440 30096.509532 0.489740 0.568601 1385.041356 3.666805 998.776827 16.000073 4.992551 0.673722 0.243010 4.145546 18.465025 0.220461 0.007878 
MP27 88.192220 0.181834 0.206179 0.029032 1169338.428737 1266424.885243 97086.456506 120.080427 210.188007 1.654559 211.842566 34143.139352 30111.592424 0.479938 0.568629 1357.350092 3.667068 998.774706 16.999945 4.434906 0.674924 0.247985 4.316605 18.476189 0.216048 0.007878 
MP28 88.384722 0.182686 0.206694 0.029036 1169320.671101 1266410.317960 97089.646859 120.078959 215.143312 1.657404 216.800716 34147.841318 30181.474786 0.470053 0.568719 1329.386081 3.667622 998.773557 18.000106 3.940084 0.676085 0.253240 4.500054 18.482193 0.211598 0.007879 
MP29 88.353139 0.182038 0.206034 0.029048 1169374.091847 1266464.184681 97090.092834 120.084877 219.897576 1.654865 221.552441 34163.056296 30184.132486 0.460001 0.568930 1300.988749 3.669073 998.774220 18.000106 4.424921 0.675049 0.258870 4.698859 18.478786 0.207073 0.007882 
MP30 88.156516 0.179335 0.203428 0.029052 1169408.962627 1266500.039867 97091.077240 120.088562 224.428934 1.654245 226.083180 34168.666463 30121.906003 0.449846 0.568997 1272.288431 3.669561 998.774701 18.000106 4.887027 0.674796 0.264745 4.913388 18.476312 0.202502 0.007883 
MP31 87.827569 0.186406 0.212240 0.029024 1169334.195340 1266424.669540 97090.474200 120.079521 228.398841 1.655363 230.054204 34133.295430 29978.443428 0.439993 0.568472 1244.372162 3.666035 998.775445 18.999977 4.292004 0.675252 0.270424 5.135983 18.472322 0.198066 0.007876 
MP32 87.264634 0.183422 0.210191 0.029064 1169161.028851 1266254.210748 97093.181897 120.063884 232.498926 1.665726 234.164652 34176.244260 29823.774389 0.430067 0.569299 1216.221426 3.671131 998.774289 18.999977 4.710129 0.679479 0.277068 5.375700 18.478176 0.193598 0.007887 
MP33 86.853479 0.176554 0.203278 0.029030 1169189.750489 1266286.628543 97096.878054 120.065338 236.654094 1.663898 238.317992 34136.044263 29648.341899 0.420084 0.568619 1187.995954 3.666773 998.773015 20.000139 4.133708 0.678733 0.283314 5.634322 18.484890 0.189104 0.007878 
MP34 87.091784 0.181403 0.208289 0.026034 1171243.487336 1268341.228879 97097.741542 120.141006 213.065792 1.614840 214.680632 30632.416278 26678.317902 0.419489 0.509777 1186.689118 3.288358 998.771571 16.999945 4.728381 0.658722 0.254356 5.656665 18.494908 0.188837 0.007063 
MP35 87.684260 0.187013 0.213279 0.026019 1171322.849452 1268420.033413 97097.183961 120.148307 209.137502 1.620315 210.757817 30617.346459 26846.593824 0.429979 0.509479 1216.401321 3.286535 998.773172 16.999945 4.327776 0.660955 0.248005 5.384053 18.486629 0.193559 0.007059 
MP36 87.962811 0.188118 0.213860 0.026049 1171244.379072 1268345.364922 97100.985850 120.141988 205.276250 1.605081 206.881331 30650.821263 26961.323920 0.439920 0.510078 1244.489668 3.290313 998.769608 16.999945 3.934008 0.654741 0.242686 5.143432 18.505185 0.198033 0.007067 
MP37 88.457627 0.189250 0.213944 0.026021 1171282.927347 1268385.175180 97102.247833 120.144725 201.706975 1.594856 203.301831 30617.907810 27083.874753 0.449695 0.509513 1272.157517 3.286705 998.769522 16.000073 4.569887 0.650570 0.237148 4.922300 18.505685 0.202434 0.007059 
MP38 88.661173 0.189535 0.213775 0.026009 1171463.334936 1268566.439609 97103.104673 120.162447 197.619100 1.578393 199.197493 30609.305233 27138.568947 0.459854 0.509256 1300.991492 3.285291 998.771396 16.000073 4.153008 0.643854 0.231792 4.707248 18.496105 0.207007 0.007055 
MP39 88.642214 0.187773 0.211833 0.026023 1171243.580787 1268348.448157 97104.867370 120.140771 193.402363 1.572533 194.974896 30619.529717 27141.829204 0.469912 0.509565 1329.326914 3.286987 998.769781 14.999912 4.723149 0.641464 0.226968 4.507872 18.504287 0.211535 0.007060 
MP40 88.518655 0.195381 0.220723 0.026032 1171275.275476 1268383.455992 97108.180516 120.144567 189.182103 1.564217 190.746320 30631.476556 27114.570913 0.479839 0.509740 1357.431582 3.288170 998.768412 14.999912 4.292769 0.638072 0.222349 4.323263 18.511489 0.216003 0.007062 
MP41 88.475060 0.192424 0.217489 0.026024 1171275.271173 1268384.434990 97109.163817 120.144207 185.244455 1.546022 186.790477 30622.024025 27092.854090 0.489609 0.509585 1385.069000 3.287164 998.768605 14.000041 4.891081 0.630650 0.217846 4.152452 18.510485 0.220402 0.007060 
MP42 88.099094 0.196061 0.222546 0.026038 1171271.834892 1268381.183037 97109.348145 120.144310 180.737134 1.533419 182.270553 30637.707962 26991.542987 0.499874 0.509845 1414.108010 3.288842 998.769511 14.000041 4.431427 0.625509 0.213481 3.983645 18.505741 0.225022 0.007064 
MP43 87.681815 0.198097 0.225927 0.026036 1171261.749827 1268373.277669 97111.527842 120.143428 176.308147 1.525916 177.834063 30636.015547 26862.214457 0.509892 0.509823 1442.441612 3.288690 998.767853 14.000041 3.979762 0.622448 0.209278 3.828655 18.514400 0.229532 0.007063 
MP44 86.975392 0.194671 0.223823 0.026040 1171238.141264 1268350.926855 97112.785590 120.140911 171.548832 1.523744 173.072576 30639.996118 26649.256579 0.519771 0.509904 1470.375384 3.289179 998.770111 12.999879 4.494571 0.621562 0.205333 3.684483 18.502575 0.233979 0.007064 
MP45 87.167423 0.207422 0.237958 0.023001 1172421.852915 1269534.206853 97112.353937 120.140851 151.727629 1.476146 153.203775 27063.945600 23590.943995 0.519794 0.450394 1470.439752 2.905302 998.767381 11.000137 4.472959 0.602146 0.181361 3.687894 18.518259 0.233990 0.006240 
MP46 87.710556 0.204832 0.233532 0.023021 1172359.339283 1269470.401344 97111.062062 120.135299 155.824519 1.474929 157.299449 27086.094470 23757.364041 0.509843 0.450794 1442.256265 2.907816 998.766673 12.000008 3.890886 0.601650 0.185065 3.833233 18.521881 0.229510 0.006245 
