MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.018946 0.170988 0.201117 0.035059 1166837.275759 1262215.128079 95377.852320 120.135721 225.637960 2.099264 227.737224 41251.115140 35071.263506 0.519855 0.686513 1470.580398 4.428313 998.804504 18.999977 4.010451 0.856327 0.276407 3.669489 18.312279 0.234017 0.009511 
MP02 85.641260 0.173308 0.202365 0.035032 1166704.328990 1262090.635245 95386.306255 120.120638 231.623226 2.078277 233.701503 41214.013133 35296.200313 0.509869 0.686025 1442.240982 4.424887 998.804191 18.999977 4.620825 0.847766 0.281620 3.814680 18.313795 0.229522 0.009504 
MP03 86.215606 0.175277 0.203301 0.035023 1166881.877342 1262271.666266 95389.788923 120.138620 237.798281 2.067810 239.866092 41209.656592 35529.155113 0.500007 0.685800 1414.449360 4.423770 998.801189 20.000139 4.250392 0.843496 0.287081 3.966673 18.329873 0.225082 0.009501 
MP04 86.317895 0.170907 0.197998 0.035061 1166814.563246 1262210.054233 95395.490987 120.133771 243.454254 2.037656 245.491911 41253.292321 35608.973653 0.489656 0.686567 1385.139939 4.428627 998.802607 20.000139 4.827185 0.831196 0.293477 4.136073 18.322320 0.220422 0.009512 
MP05 86.623777 0.172375 0.198992 0.035061 1166739.490084 1262140.999771 95401.509687 120.126409 249.428311 2.006671 251.434982 41250.182786 35732.466361 0.479754 0.686580 1357.090077 4.428576 998.799876 21.000010 4.436545 0.818556 0.299540 4.308553 18.336663 0.215965 0.009512 
MP06 86.822829 0.171979 0.198080 0.035052 1166705.910497 1262106.994907 95401.084410 120.122573 255.245955 1.979456 257.225410 41238.399375 35804.345018 0.469905 0.686418 1329.208918 4.427456 998.799048 21.999881 4.029954 0.807455 0.305746 4.491073 18.340989 0.211532 0.009510 
MP07 86.845358 0.168772 0.194336 0.035040 1166699.674842 1262101.877361 95402.202519 120.121167 260.733646 1.966722 262.700368 41223.728163 35800.894290 0.460071 0.686185 1301.381340 4.425930 998.799724 21.999881 4.589585 0.802261 0.312176 4.685165 18.337418 0.207104 0.009507 
MP08 86.673753 0.173136 0.199756 0.035032 1166557.911579 1261953.582216 95395.670637 120.106375 266.121449 1.963165 268.084614 41209.582662 35717.891780 0.449813 0.686077 1272.287645 4.424961 998.798716 23.000042 4.138869 0.800810 0.319244 4.901298 18.342548 0.202487 0.009505 
MP09 86.383118 0.169325 0.196017 0.035052 1166532.992625 1261928.400602 95395.407977 120.105067 271.362593 1.962572 273.325165 41232.406207 35617.838201 0.439955 0.686469 1244.398043 4.427464 998.797822 23.000042 4.673358 0.800568 0.326584 5.123352 18.347237 0.198049 0.009511 
