MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.914469 0.160716 0.189268 0.035060 1166901.130975 1261493.329520 94592.198545 120.138343 225.897404 1.637085 227.534489 41255.306654 35031.724680 0.519726 0.686537 1470.231305 4.428518 998.837964 18.999977 4.036909 0.667796 0.276485 3.671310 18.132667 0.233959 0.009512 
MP02 85.384451 0.161815 0.189513 0.035065 1166905.855350 1261492.020366 94586.165016 120.139465 231.600610 1.648655 233.249265 41260.832690 35230.335589 0.509864 0.686622 1442.340766 4.429084 998.834739 18.999977 4.618519 0.672515 0.281868 3.814695 18.149877 0.229520 0.009513 
MP03 85.739198 0.164364 0.191702 0.035053 1166860.662634 1261454.013619 94593.350985 120.134018 237.157137 1.654279 238.811416 41245.610721 35363.655971 0.499885 0.686414 1414.078290 4.427644 998.836271 20.000139 4.185008 0.674810 0.287408 3.968544 18.141663 0.225027 0.009510 
MP04 86.025936 0.159346 0.185230 0.035060 1166798.121825 1261383.911243 94585.789417 120.127999 242.967409 1.660273 244.627683 41251.396487 35486.899959 0.489713 0.686562 1385.268130 4.428486 998.836387 20.000139 4.777537 0.677255 0.293441 4.135110 18.140945 0.220448 0.009512 
MP05 86.144145 0.160286 0.186067 0.035067 1166787.821772 1261380.650090 94592.828318 120.127212 248.341109 1.660301 250.001411 41259.562198 35542.696989 0.479941 0.686704 1357.623360 4.429386 998.837583 21.000010 4.325672 0.677266 0.299477 4.305185 18.134566 0.216050 0.009514 
MP06 86.202748 0.161471 0.187315 0.035051 1166795.506451 1261382.837783 94587.331332 120.127223 253.728165 1.659439 255.387604 41240.308957 35550.279794 0.469919 0.686384 1329.274248 4.427325 998.836264 21.999881 3.875170 0.676914 0.305721 4.490809 18.141602 0.211538 0.009509 
MP07 86.035113 0.162062 0.188367 0.035077 1166711.685323 1261301.377865 94589.692543 120.120373 258.844458 1.662337 260.506795 41268.073171 35505.033538 0.460112 0.686906 1301.494249 4.430567 998.834223 21.999881 4.396927 0.678097 0.312476 4.684238 18.152397 0.207123 0.009517 
MP08 85.815546 0.158207 0.184356 0.035061 1166669.537976 1261258.368066 94588.830090 120.115114 264.014357 1.666591 265.680947 41247.747477 35396.979778 0.449788 0.686613 1272.263824 4.428577 998.834697 23.000042 3.923989 0.679832 0.319511 4.901774 18.149813 0.202476 0.009513 
MP09 85.585286 0.156561 0.182930 0.035043 1166636.885621 1261223.706169 94586.820549 120.110838 269.089033 1.673513 270.762547 41225.826673 35283.241526 0.439936 0.686285 1244.374978 4.426383 998.834285 23.000042 4.441502 0.682656 0.326510 5.123811 18.151967 0.198041 0.009508 
MP10 85.119319 0.164090 0.192777 0.035048 1166674.882810 1261269.493354 94594.610543 120.115068 273.891204 1.683496 275.574700 41232.964229 35097.218338 0.429967 0.686368 1216.199262 4.426996 998.833669 23.999914 3.931352 0.686728 0.334121 5.364146 18.155319 0.193553 0.009509 
MP11 84.801072 0.154226 0.181868 0.035049 1166644.510028 1261237.700151 94593.190123 120.111977 279.438513 1.680097 281.118609 41232.392586 34965.511102 0.419912 0.686385 1187.740778 4.427048 998.833782 23.999914 4.497064 0.685341 0.342130 5.624130 18.154678 0.189027 0.009509 
MP12 85.259079 0.157362 0.184569 0.032059 1168467.051302 1263047.915885 94580.864583 120.135020 257.184095 1.632360 258.816455 37722.743557 32162.063771 0.419487 0.627781 1186.652085 4.049452 998.832387 21.999881 4.227604 0.665868 0.313236 5.643264 18.164317 0.188835 0.008698 
MP13 85.720534 0.167692 0.195627 0.032050 1168385.034028 1262972.200773 94587.166745 120.126216 252.140408 1.638204 253.778611 37709.177159 32324.507876 0.429991 0.627624 1216.321231 4.048294 998.831984 21.999881 3.713252 0.668252 0.305508 5.370940 18.166379 0.193564 0.008695 
MP14 86.212099 0.163423 0.189559 0.032021 1168344.072747 1262930.938881 94586.866134 120.120578 247.589442 1.630788 249.220230 37673.081560 32478.754276 0.439955 0.627068 1244.478660 4.044611 998.831451 21.000010 4.249018 0.665227 0.298324 5.130468 18.169170 0.198049 0.008688 
MP15 86.549229 0.164941 0.190575 0.032016 1168336.017825 1262911.621013 94575.603188 120.119555 242.996040 1.645004 244.641044 37666.741412 32600.274136 0.449869 0.626971 1272.516178 4.043967 998.830903 21.000010 3.780585 0.671026 0.291705 4.906847 18.172052 0.202512 0.008686 
MP16 86.756806 0.166198 0.191568 0.032036 1168449.208638 1263029.099096 94579.890458 120.132109 238.353238 1.680687 240.033925 37693.988391 32702.100264 0.459912 0.627326 1300.991326 4.046468 998.831192 20.000139 4.306986 0.685582 0.285497 4.694856 18.170664 0.207033 0.008691 
MP17 86.756695 0.165574 0.190849 0.032048 1168386.329876 1262966.258385 94579.928509 120.126339 233.219710 1.805659 235.025369 37706.891894 32713.253065 0.469884 0.627586 1329.169516 4.048048 998.831209 20.000139 3.783472 0.736560 0.279553 4.497664 18.170495 0.211522 0.008695 
