MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 83.419238 0.162254 0.194504 0.035052 1166682.442641 1262879.243601 96196.800960 120.152131 221.222099 2.163240 223.385339 41237.087855 34399.664290 0.519798 0.686327 1470.519945 4.427414 998.531029 18.499896 4.060205 0.882424 0.276362 3.670309 19.704520 0.233991 0.009509 
MP02 83.776909 0.161691 0.193002 0.035046 1166525.714774 1262721.954799 96196.240025 120.135749 226.515430 2.148273 228.663704 41224.519990 34536.628639 0.509856 0.686258 1442.294970 4.426667 998.531354 18.499896 4.600016 0.876319 0.281723 3.814853 19.702751 0.229516 0.009508 
MP03 83.942429 0.161684 0.192613 0.035060 1166513.108463 1262710.195863 96197.087400 120.135124 231.594425 2.137988 233.732413 41240.713520 34618.456628 0.499982 0.686532 1414.360571 4.428424 998.532449 19.500058 4.117807 0.872123 0.287401 3.966985 19.697373 0.225071 0.009511 
MP04 84.311865 0.161276 0.191285 0.035038 1166468.399407 1262665.283509 96196.884102 120.129063 237.391272 2.127498 239.518770 41213.243990 34747.654820 0.489737 0.686125 1385.343043 4.425688 998.534627 19.500058 4.708966 0.867844 0.293240 4.134743 19.686643 0.220459 0.009506 
MP05 84.319473 0.158245 0.187673 0.035054 1166289.494285 1262486.757125 96197.262840 120.111505 242.470409 2.112058 244.582467 41226.108442 34761.637552 0.479826 0.686489 1357.207614 4.427709 998.536290 20.499929 4.227063 0.861546 0.299455 4.307282 19.678283 0.215997 0.009511 
MP06 84.430696 0.156371 0.185207 0.035053 1166441.494567 1262640.968337 96199.473770 120.127038 247.978669 2.106446 250.085115 41230.835639 34811.481320 0.469911 0.686434 1329.248085 4.427646 998.535978 21.500091 3.788630 0.859256 0.305750 4.490974 19.679988 0.211534 0.009510 
MP07 84.461830 0.160352 0.189851 0.035030 1167207.221636 1263402.097605 96194.875968 120.204230 253.372399 2.065798 255.438198 41229.464968 34823.160460 0.460069 0.685752 1301.828349 4.424668 998.533187 21.500091 4.338679 0.842676 0.311980 4.685235 19.694527 0.207104 0.009501 
MP08 84.217114 0.160193 0.190215 0.035058 1167226.885852 1263418.096632 96191.210780 120.208149 258.732420 2.063481 260.795901 41264.065264 34751.404907 0.449682 0.686296 1272.456628 4.428248 998.530718 22.499962 3.885420 0.841730 0.319439 4.904122 19.706641 0.202428 0.009508 
MP09 83.965549 0.155207 0.184846 0.035074 1167009.557448 1263198.140378 96188.582930 120.186813 263.917405 2.032190 265.949595 41275.512687 34657.210637 0.439812 0.686669 1244.416193 4.430261 998.531132 22.499962 4.414182 0.828966 0.326785 5.126664 19.704362 0.197985 0.009513 
MP10 83.733203 0.155631 0.185866 0.035051 1167017.076913 1263206.219645 96189.142732 120.186342 269.153251 2.013228 271.166479 41248.063271 34538.324562 0.429872 0.686217 1216.288629 4.427335 998.530435 23.500123 3.947970 0.821231 0.334122 5.366560 19.707787 0.193510 0.009507 
MP11 83.372153 0.151674 0.181924 0.035077 1167125.649750 1263312.919419 96187.269669 120.198854 274.632901 1.995240 276.628141 41283.016602 34418.539934 0.419901 0.686691 1188.139591 4.430623 998.530951 23.500123 4.506781 0.813893 0.342292 5.624378 19.705377 0.189022 0.009514 
MP12 84.111095 0.158144 0.188018 0.032030 1168063.568983 1264251.008258 96187.439275 120.128440 252.661664 1.915510 254.577175 37675.304720 31689.111178 0.420212 0.627233 1188.671849 4.045806 998.529960 21.500091 4.266199 0.781371 0.312422 5.623864 19.711281 0.189162 0.008690 
MP13 84.486462 0.164903 0.195182 0.032029 1168737.839418 1264924.003061 96186.163643 120.197149 248.063973 1.904620 249.968593 37695.124528 31847.277239 0.429973 0.627024 1216.629225 4.045618 998.530597 21.500091 3.797329 0.776928 0.305229 5.371463 19.708913 0.193556 0.008687 
MP14 84.682516 0.161999 0.191301 0.032060 1168759.881206 1264947.591073 96187.709867 120.201525 243.240867 1.885150 245.126016 37732.642075 31952.950554 0.439914 0.627617 1244.780976 4.049515 998.526275 20.499929 4.305634 0.768986 0.298613 5.131369 19.730102 0.198031 0.008695 
MP15 84.924152 0.159977 0.188376 0.032036 1168720.502397 1264909.023613 96188.521216 120.196200 238.458798 1.871749 240.330547 37703.029465 32018.977930 0.449629 0.627166 1272.242418 4.046514 998.526820 20.499929 3.817961 0.763519 0.291951 4.912070 19.727396 0.202404 0.008689 
MP16 85.039150 0.159998 0.188146 0.032049 1168730.446612 1264918.298861 96187.852249 120.198073 233.571286 1.853426 235.424713 37718.438854 32075.439803 0.459804 0.627408 1301.043907 4.048111 998.525164 19.500058 4.319406 0.756045 0.285601 4.697046 19.735507 0.206985 0.008692 
MP17 85.118762 0.168239 0.197652 0.032052 1168733.291290 1264920.440177 96187.148887 120.198584 228.736467 1.842917 230.579384 37722.988403 32109.340892 0.469961 0.627480 1329.787657 4.048583 998.524943 19.500058 3.826354 0.751758 0.279460 4.496196 19.736592 0.211557 0.008693 
MP18 85.081639 0.168956 0.198581 0.032052 1168770.796491 1264954.186629 96183.390138 120.202513 223.916026 1.831230 225.747256 37723.667012 32095.914266 0.479812 0.627461 1357.683851 4.048528 998.523934 18.499896 4.334931 0.746991 0.273714 4.313471 19.741557 0.215991 0.008693 
MP19 84.797159 0.168239 0.198402 0.032059 1168658.001731 1264840.357347 96182.355616 120.191047 218.673336 1.821782 220.495117 37728.400001 31992.611240 0.489684 0.627628 1385.549654 4.049411 998.526530 18.499896 3.800284 0.743137 0.268268 4.141303 19.728731 0.220435 0.008695 
MP20 84.724957 0.169109 0.199597 0.032046 1168593.797078 1264775.151104 96181.354026 120.184189 213.893662 1.795678 215.689340 37710.336957 31950.066898 0.499943 0.627383 1414.537521 4.047717 998.523197 17.500025 4.312727 0.732489 0.262661 3.973103 19.744962 0.225053 0.008692 
