MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.352504 0.170482 0.202107 0.035065 1166736.528106 1263328.587590 96592.059484 120.128222 224.067575 1.918317 225.985892 41254.664120 34799.342057 0.519838 0.686650 1470.486656 4.429061 998.783969 18.999977 3.850304 0.782515 0.276471 3.669716 18.423291 0.234009 0.009513 
MP02 84.747276 0.173127 0.204286 0.035045 1166606.847920 1263203.635718 96596.787798 120.114012 229.374433 1.940013 231.314446 41226.457428 34938.299690 0.509921 0.686304 1442.349110 4.426562 998.782634 18.999977 4.391495 0.791366 0.281706 3.813872 18.430156 0.229545 0.009508 
MP03 84.991516 0.175705 0.206732 0.035070 1166525.879072 1263126.876435 96600.997363 120.107146 234.771522 1.955056 236.726578 41253.878369 35062.296605 0.500046 0.686819 1414.375488 4.429758 998.782992 20.000139 3.941725 0.797502 0.287485 3.965949 18.428189 0.225100 0.009515 
MP04 85.238679 0.170858 0.200446 0.035065 1166590.574537 1263190.782429 96600.207892 120.113714 240.414629 1.954427 242.369056 41249.714466 35160.711620 0.489762 0.686695 1385.325624 4.429079 998.780731 20.000139 4.517206 0.797245 0.293468 4.134261 18.440133 0.220470 0.009514 
MP05 85.432726 0.168509 0.197242 0.035022 1166515.176466 1263112.486192 96597.309725 120.103501 245.662569 1.954832 247.617401 41196.037441 35194.897899 0.479868 0.685888 1357.281505 4.423689 998.781412 21.000010 4.052516 0.797411 0.299167 4.306589 18.436462 0.216016 0.009503 
MP06 85.402462 0.169472 0.198439 0.035044 1166502.051035 1263103.828274 96601.777238 120.103526 250.918773 1.944901 252.863674 41222.288978 35204.849792 0.470045 0.686325 1329.497220 4.426510 998.780641 21.999881 3.588670 0.793359 0.305614 4.488424 18.440502 0.211594 0.009509 
MP07 85.309140 0.166698 0.195404 0.035042 1166465.913066 1263073.158728 96607.245663 120.099972 256.110896 1.933711 258.044606 41217.930000 35162.661788 0.460062 0.686285 1301.242801 4.426184 998.778269 21.999881 4.118160 0.788795 0.312227 4.685324 18.452910 0.207101 0.009508 
MP08 85.125696 0.167599 0.196885 0.035040 1166376.733293 1262984.128941 96607.395649 120.090312 261.338959 1.944858 263.283817 41212.286691 35082.245938 0.449894 0.686271 1272.432068 4.425917 998.781910 23.000042 3.651154 0.793342 0.319277 4.899506 18.433704 0.202523 0.009508 
MP09 84.913926 0.169698 0.199847 0.035039 1166458.039959 1263066.704086 96608.664127 120.098769 266.597780 1.955202 268.552983 41214.592896 34996.928999 0.439979 0.686238 1244.432482 4.425860 998.780392 23.000042 4.187445 0.797562 0.326457 5.122828 18.441771 0.198060 0.009507 
