MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 84.733585 0.159515 0.188255 0.035046 1166851.813851 1262816.076062 95964.262211 120.141177 225.078725 1.863729 226.942453 41235.900075 34940.656380 0.519721 0.686240 1470.234791 4.426654 998.764932 18.999977 3.953421 0.760248 0.276368 3.671406 18.521622 0.233957 0.009507 
MP02 85.309773 0.164284 0.192573 0.035013 1166720.302066 1262682.849355 95962.547289 120.126081 230.832280 1.854801 232.687081 41192.790847 35141.476211 0.509835 0.685653 1442.178817 4.422588 998.763535 18.999977 4.540165 0.756606 0.281486 3.815217 18.528756 0.229507 0.009499 
MP03 85.583321 0.163216 0.190710 0.035031 1166688.919728 1262650.763093 95961.843365 120.123859 236.294829 1.828581 238.123410 41212.496655 35271.023224 0.500037 0.686000 1414.449178 4.424785 998.763609 20.000139 4.097071 0.745910 0.287147 3.966167 18.528331 0.225096 0.009504 
MP04 85.735388 0.163542 0.190752 0.035040 1166601.439228 1262561.581681 95960.142453 120.115220 241.793994 1.833068 243.627063 41221.044346 35341.022111 0.489729 0.686215 1385.239793 4.426011 998.765789 20.000139 4.657872 0.747741 0.293283 4.134874 18.516837 0.220455 0.009507 
MP05 85.883304 0.163091 0.189899 0.035034 1166600.412452 1262556.174485 95955.762033 120.114884 247.195745 1.810959 249.006704 41213.643464 35395.638685 0.479890 0.686095 1357.407034 4.425234 998.764783 21.000010 4.208869 0.738722 0.299244 4.306179 18.522081 0.216026 0.009505 
MP06 85.926372 0.159478 0.185599 0.035038 1166549.710786 1262502.873198 95953.162412 120.110041 252.622595 1.818551 254.441146 41215.974294 35415.391582 0.469911 0.686176 1329.156403 4.425667 998.763632 21.999881 3.762425 0.741819 0.305634 4.490986 18.528024 0.211534 0.009507 
MP07 85.837743 0.159049 0.185290 0.035043 1166599.910921 1262551.325022 95951.414101 120.115765 257.610075 2.039007 259.649081 41224.145937 35385.876341 0.460091 0.686265 1301.411221 4.426345 998.761177 21.999881 4.271045 0.831747 0.312198 4.684730 18.540893 0.207114 0.009508 
MP08 85.598185 0.157385 0.183864 0.035047 1166602.117854 1262552.508010 95950.390156 120.116209 262.784610 2.041483 264.826093 41229.428046 35291.641977 0.449895 0.686349 1272.572325 4.426894 998.761425 23.000042 3.798580 0.832757 0.319312 4.899474 18.539597 0.202524 0.009509 
MP09 85.314964 0.160145 0.187710 0.035044 1166611.770038 1262560.850425 95949.080386 120.117092 267.838080 2.051139 269.889220 41225.378430 35171.416834 0.439950 0.686274 1244.445003 4.426431 998.760531 23.000042 4.313930 0.836696 0.326495 5.123502 18.544271 0.198047 0.009508 
