MP_Name eta e.eta f.eta Q_A p_Duese_rel p_Duese_abs p_amb H_tot M_Generator M_Lager M_mech P_hyd P_mech ku kcm n_rpm v_ME rho Masse_Aufgelegt Masse_Generator_Sensor Masse_Lager_Sensor phi psi T_Water n_ED Q_ED 
[] [%] [%] [%] [m^3/s] [Pa(r)] [Pa(a)] [Pa(a)] [m] [Nm] [Nm] [Nm] [W] [W] [-] [-] [rpm] [m/s] [kg/m^3] [kg] [kg] [kg] [-] [-] [°C] [-] [-] 
MP01 85.731068 0.177388 0.206913 0.035041 1166012.575998 1262680.372848 96667.796850 120.088019 227.405970 2.038933 229.444903 41201.461045 35322.452474 0.519785 0.686311 1470.089642 4.426132 998.490120 18.999977 4.190752 0.831717 0.276363 3.670500 19.904260 0.233985 0.009508 
MP02 86.321970 0.177230 0.205312 0.035037 1165744.739484 1262422.436067 96677.696583 120.060540 233.291215 2.106160 235.397376 41187.048259 35553.471371 0.510013 0.686307 1442.287290 4.425601 998.489145 18.999977 4.790926 0.859140 0.281656 3.812501 19.908715 0.229586 0.009508 
MP03 86.912015 0.180313 0.207466 0.035003 1165858.627343 1262542.843442 96684.216099 120.070125 239.401362 2.090965 241.492327 41150.108182 35764.388349 0.500070 0.685609 1414.226096 4.421275 998.489948 20.000139 4.413873 0.852942 0.286964 3.965682 19.904963 0.225111 0.009499 
MP04 87.120485 0.173387 0.199020 0.035029 1165711.947608 1262397.027121 96685.079514 120.056654 245.226399 2.072695 247.299094 41175.832330 35872.584875 0.489833 0.686153 1385.196956 4.424537 998.489616 20.000139 5.007907 0.845489 0.293194 4.133120 19.906411 0.220502 0.009506 
MP05 87.380056 0.173597 0.198669 0.035015 1165594.586687 1262280.826620 96686.239934 120.044235 250.974000 2.027917 253.001917 41155.496726 35961.696040 0.480006 0.685923 1357.337153 4.422822 998.486755 21.999881 3.594302 0.827223 0.299096 4.304107 19.920156 0.216079 0.009503 
MP06 87.498371 0.171342 0.195823 0.035048 1166532.514344 1263223.276775 96690.762431 120.142058 257.147508 2.009997 259.157505 41228.127511 36073.940157 0.469876 0.686295 1329.233179 4.427025 998.485647 21.999881 4.223873 0.819913 0.305710 4.491651 19.926570 0.211518 0.009508 
MP07 87.473996 0.174259 0.199212 0.035035 1166373.314225 1263069.769035 96696.454810 120.125129 262.569233 2.017156 264.586389 41206.165651 36044.679677 0.459894 0.686075 1300.903414 4.425294 998.484713 21.999881 4.776777 0.822834 0.312246 4.688775 19.930930 0.207025 0.009505 
MP08 87.258712 0.172274 0.197429 0.035038 1166349.075212 1263043.236107 96694.160895 120.122778 267.847955 2.008484 269.856439 41209.356368 35958.753528 0.449842 0.686148 1272.457326 4.425721 998.485285 23.000042 4.314937 0.819296 0.319257 4.900651 19.928131 0.202500 0.009506 
MP09 86.845258 0.169019 0.194620 0.035026 1166258.587199 1262948.949105 96690.361905 120.112983 272.532914 2.007400 274.540314 41191.148881 35772.559431 0.439896 0.685930 1244.271833 4.424132 998.483906 23.000042 4.792707 0.818854 0.326371 5.124796 19.934700 0.198023 0.009503 
MP10 86.390239 0.167782 0.194214 0.035053 1166339.422641 1263032.910246 96693.487605 120.122842 277.633381 1.973167 279.606547 41227.122400 35616.209738 0.430020 0.686444 1216.386931 4.427634 998.483716 23.999914 4.312977 0.804890 0.334117 5.362828 19.935718 0.193577 0.009510 
MP11 85.794653 0.167273 0.194969 0.035043 1166393.163880 1263091.458630 96698.294750 120.127816 282.551095 1.942508 284.493603 41217.028679 35362.006631 0.419608 0.686234 1186.959162 4.426368 998.483247 23.999914 4.814483 0.792383 0.342303 5.632303 19.938056 0.188890 0.009507 
MP12 86.291582 0.168436 0.195194 0.032045 1168050.073063 1264744.975045 96694.901982 120.133467 259.873622 1.851168 261.724789 37692.023429 32525.043217 0.419510 0.627501 1186.709462 4.047624 998.482627 21.999881 4.501880 0.755124 0.313080 5.642681 19.942884 0.188846 0.008694 
MP13 86.834210 0.177351 0.204240 0.032060 1168114.316595 1264817.321856 96703.005261 120.141112 255.275232 1.825322 257.100553 37711.764719 32746.713103 0.429952 0.627772 1216.287058 4.049497 998.480031 21.999881 4.032939 0.744581 0.305608 5.371891 19.955534 0.193546 0.008697 
MP14 87.320894 0.179722 0.205817 0.032037 1168026.664536 1264730.982161 96704.317625 120.131231 250.722402 1.812115 252.534517 37682.039956 32904.294249 0.439850 0.627356 1244.237296 4.046646 998.477957 21.000010 4.568515 0.739194 0.298532 5.132881 19.965472 0.198002 0.008692 
MP15 87.864133 0.187641 0.213558 0.032008 1167970.464021 1264680.727907 96710.263885 120.123842 246.447912 1.797506 248.245418 37645.869505 33077.216878 0.449815 0.626810 1272.386641 4.043006 998.479189 21.000010 4.132605 0.733235 0.291665 4.908039 19.959463 0.202488 0.008684 
MP16 88.017903 0.186972 0.212425 0.032023 1168010.645852 1264726.238652 96715.592800 120.128795 241.509940 1.790636 243.300576 37664.509484 33151.511411 0.459979 0.627083 1301.162620 4.044844 998.478427 20.000139 4.628905 0.730432 0.285344 4.693516 19.963208 0.207063 0.008688 
MP17 88.053976 0.178536 0.202758 0.032033 1167789.576215 1264505.242875 96715.666661 120.106596 236.474045 1.787276 238.261321 37669.194849 33169.223608 0.470002 0.627334 1329.392250 4.046090 998.479551 20.000139 4.115347 0.729062 0.279371 4.495443 19.957527 0.211575 0.008691 
MP18 87.922487 0.179154 0.203764 0.032034 1167856.317956 1264571.574574 96715.256617 120.113789 231.232956 1.786604 233.019561 37672.623546 33122.707465 0.479886 0.627336 1357.390583 4.046227 998.476872 18.999977 4.581026 0.728787 0.273618 4.312162 19.970553 0.216025 0.008691 
MP19 87.725643 0.182161 0.207649 0.032036 1167975.146142 1264691.816275 96716.670133 120.126005 226.082484 1.785918 227.868402 37679.246424 33054.361023 0.489697 0.627351 1385.211352 4.046525 998.477231 18.999977 4.055784 0.728507 0.268142 4.141109 19.968951 0.220441 0.008692 
MP20 87.491824 0.182001 0.208020 0.032022 1167889.638039 1264607.201325 96717.563286 120.116640 220.697426 1.775986 222.473412 37659.132216 32948.661668 0.499987 0.627090 1414.265821 4.044685 998.476170 18.000106 4.506490 0.724456 0.262514 3.972422 19.973990 0.225073 0.008688 
MP21 87.059410 0.182028 0.209084 0.032016 1167788.112384 1264505.869720 96717.757336 120.105882 215.242284 1.766920 217.009205 37649.473803 32777.409624 0.509936 0.627012 1442.340690 4.044006 998.477079 18.000106 3.950177 0.720758 0.257361 3.818947 19.969485 0.229552 0.008687 
MP22 86.359037 0.181401 0.210054 0.032035 1167782.204456 1264499.855081 96717.650625 120.106310 209.504693 1.761907 211.266600 37672.354938 32533.483015 0.519898 0.627390 1470.520555 4.046450 998.476882 16.999945 4.365222 0.718713 0.252582 3.673965 19.970428 0.234036 0.008692 
MP23 86.897351 0.185460 0.213424 0.029060 1169067.616367 1265785.907080 96718.290714 120.089857 191.137570 1.716642 192.854212 34169.021325 29691.974455 0.519826 0.569164 1470.216630 3.670658 998.475771 14.999912 4.492187 0.700249 0.229172 3.679534 19.977216 0.234004 0.007885 
MP24 87.644858 0.184760 0.210805 0.029040 1168908.594533 1265629.376583 96720.782050 120.072832 196.381563 1.711253 198.092816 34139.713666 29921.703505 0.510031 0.568798 1442.410816 3.668036 998.474118 16.000073 4.026805 0.698050 0.233423 3.822251 19.985035 0.229594 0.007880 
MP25 88.107390 0.189857 0.215484 0.029050 1168937.268221 1265657.397876 96720.129655 120.076052 201.453165 1.706274 203.159439 34152.844559 30091.179990 0.500121 0.568992 1414.404388 3.669342 998.475767 16.000073 4.544004 0.696019 0.238130 3.975208 19.977097 0.225133 0.007883 
MP26 88.428224 0.187201 0.211698 0.029032 1169028.057474 1265745.302665 96717.245190 120.084422 206.369891 1.701828 208.071719 34133.813838 30183.925312 0.489802 0.568616 1385.268774 3.667040 998.476112 16.000073 5.045409 0.694206 0.242986 4.144504 19.975524 0.220488 0.007878 
MP27 88.455159 0.184824 0.208947 0.029034 1168993.322419 1265712.484699 96719.162280 120.080981 210.767155 1.697293 212.464449 34135.038579 30194.202513 0.479845 0.568661 1357.090077 3.667278 998.475963 16.999945 4.493967 0.692356 0.248047 4.318276 19.976212 0.216006 0.007878 
MP28 88.573645 0.181123 0.204489 0.029039 1169044.464263 1265771.773884 96727.309621 120.086460 215.566447 1.698467 217.264913 34143.408544 30242.061608 0.469976 0.568761 1329.208711 3.668009 998.476112 18.000106 3.983235 0.692835 0.253301 4.501532 19.975565 0.211564 0.007880 
MP29 88.626719 0.182607 0.206041 0.029024 1168927.579071 1265662.000824 96734.421753 120.073691 220.206787 1.691268 221.898056 34121.662524 30240.910060 0.460170 0.568489 1301.405812 3.666059 998.476963 18.000106 4.456455 0.689898 0.258575 4.695452 19.971336 0.207149 0.007876 
MP30 88.162580 0.186532 0.211577 0.029057 1168885.177473 1265622.524988 96737.347516 120.071005 224.357193 1.682301 226.039494 34160.020847 30116.355770 0.449883 0.569148 1272.299848 3.670265 998.476365 18.000106 4.879710 0.686240 0.264793 4.912567 19.974186 0.202519 0.007885 
MP31 87.830440 0.182179 0.207422 0.029044 1168894.059732 1265635.027644 96740.967912 120.071303 228.502439 1.673865 230.176304 34144.702104 29989.442087 0.439936 0.568890 1244.168370 3.668610 998.476282 18.999977 4.302569 0.682799 0.270658 5.137271 19.974606 0.198041 0.007882 
MP32 87.439268 0.178487 0.204127 0.029034 1168833.155579 1265578.087648 96744.932069 120.064567 232.616223 1.684757 234.300980 34130.298613 29843.283118 0.430097 0.568698 1216.308875 3.667268 998.476396 18.999977 4.722091 0.687242 0.276757 5.375023 19.973996 0.193612 0.007879 
MP33 86.814414 0.175816 0.202519 0.029034 1168961.107017 1265706.858070 96745.751054 120.078249 236.940902 1.672300 238.613202 34134.879411 29633.995481 0.419338 0.568680 1185.952035 3.667360 998.471553 20.000139 4.162957 0.682161 0.283848 5.654360 19.997535 0.188769 0.007879 
MP34 87.302655 0.180926 0.207240 0.026025 1170832.838703 1267579.504488 96746.665785 120.134352 213.317608 1.635578 214.953186 30611.644938 26724.778657 0.419699 0.509625 1187.248453 3.287289 998.473963 18.000106 3.753900 0.667181 0.254153 5.651039 19.987963 0.188931 0.007061 
MP35 87.936579 0.188399 0.214244 0.026029 1170940.456481 1267687.249801 96746.793320 120.145489 209.754816 1.650832 211.405648 30618.549717 26924.905014 0.429917 0.509669 1216.211139 3.287726 998.473969 16.999945 4.390730 0.673403 0.248134 5.385592 19.988053 0.193531 0.007061 
MP36 88.252486 0.189532 0.214761 0.026050 1170875.307004 1267622.758442 96747.451437 120.139754 205.876656 1.636678 207.513334 30641.571374 27041.948542 0.439896 0.510089 1244.409612 3.290356 998.473660 16.999945 3.995237 0.667630 0.242705 5.143997 19.989475 0.198023 0.007067 
